Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.03.01,275,302,237,248,600,0,0,1610,1114,9931,4899,2181
2019.11.03.02,275,303,237,229,675,0,0,1678,1113,9488,5181,1675
2019.11.03.03,275,303,237,229,685,0,0,1687,1114,9109,5241,1720
2019.11.03.04,275,307,237,230,657,0,0,1663,1116,9233,5160,1622
2019.11.03.05,276,315,238,230,659,0,0,1672,1114,9357,5232,1574
2019.11.03.06,275,324,238,253,646,0,0,1689,1113,9846,5057,1785
2019.11.03.07,275,333,238,256,628,532,0,2262,1114,9521,5317,1844
2019.11.03.08,275,326,240,239,503,4332,0,5913,1114,7901,3809,1604
2019.11.03.09,274,321,240,212,464,7330,0,8841,1113,6315,2408,1242
2019.11.03.10,274,330,240,192,443,8417,20,9915,1113,5026,2287,1086
2019.11.03.11,272,343,237,187,531,8420,230,10221,1113,4641,2089,1019
2019.11.03.12,271,349,235,185,604,8541,417,10601,1112,4116,2449,919
2019.11.03.13,271,348,234,184,616,8625,399,10677,1112,4277,2514,961
2019.11.03.14,270,348,234,187,604,8679,408,10730,1112,4516,2939,988
2019.11.03.15,270,339,233,191,564,8190,376,10163,1112,5089,3390,1350
2019.11.03.16,271,332,236,200,493,5399,268,7198,1112,7773,4340,1964
2019.11.03.17,272,331,232,248,585,1080,23,2771,1111,11602,5963,2407
2019.11.03.18,275,331,236,272,594,0,0,1678,1111,12892,6973,3077
2019.11.03.19,276,331,236,295,615,0,0,1713,1110,13202,6936,2869
2019.11.03.20,276,328,235,288,261,0,0,1349,1110,14328,5224,3117
2019.11.03.21,276,328,233,275,643,0,0,1716,1110,13019,5965,2429
2019.11.03.22,276,330,234,237,619,0,0,1656,1109,12507,6205,1830
2019.11.03.23,276,327,231,233,604,0,0,1629,1110,11196,6353,1524
2019.11.03.24,317,315,231,221,528,0,0,1571,1110,10513,6008,1337
