Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.02.22.01,770,355,212,148,612,0,0,2060,2265,6563,8816,1177
2020.02.22.02,773,349,212,147,612,0,0,2056,2266,6175,8459,1143
2020.02.22.03,774,351,213,146,612,0,0,2058,2266,5809,8302,1115
2020.02.22.04,775,353,213,145,612,0,0,2057,2265,5930,7841,1087
2020.02.22.05,775,353,213,145,612,0,0,2058,2264,5961,7931,1096
2020.02.22.06,775,356,213,196,612,0,0,2112,2266,6093,8167,1259
2020.02.22.07,775,353,213,201,612,52,0,2206,2266,6426,8222,1622
2020.02.22.08,775,354,213,202,612,1997,0,4152,2265,6287,7313,1323
2020.02.22.09,777,362,212,201,612,5320,0,7484,2265,5118,6025,826
2020.02.22.10,776,355,212,190,612,6028,0,8173,2266,4661,5771,724
2020.02.22.11,776,348,211,189,612,7224,0,9359,2265,4183,4599,674
2020.02.22.12,777,349,208,191,612,6890,0,9027,2264,4300,4579,631
2020.02.22.13,779,348,212,191,612,5870,0,8011,2263,4968,5125,478
2020.02.22.14,781,347,210,184,612,6097,0,8231,2262,5297,4281,433
2020.02.22.15,779,353,209,147,612,5910,0,8010,2263,6096,3705,492
2020.02.22.16,778,352,210,145,612,4544,0,6641,2262,6968,4812,538
2020.02.22.17,780,363,212,192,612,1979,0,4137,2262,7451,6982,1130
2020.02.22.18,781,364,212,219,612,174,0,2361,2262,8344,8627,2169
2020.02.22.19,783,364,215,257,612,0,0,2192,2263,8625,9840,2386
2020.02.22.20,784,363,212,220,612,0,0,2153,2263,8864,9780,2023
2020.02.22.21,784,358,213,206,612,0,0,2135,2264,9297,9120,1676
2020.02.22.22,784,361,211,188,612,0,0,2118,2264,9365,8228,1619
2020.02.22.23,785,362,210,186,612,0,0,2117,2263,8563,8205,1312
2020.02.22.24,787,353,210,186,612,0,0,2110,2264,7435,8084,1279
