Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.01.26.01,893,345,224,207,529,0,0,2188,2274,5493,8481,1876
2020.01.26.02,892,347,224,203,610,0,0,2266,2274,5234,8164,1637
2020.01.26.03,892,345,224,202,802,0,0,2456,2272,4370,8376,1538
2020.01.26.04,892,345,225,203,948,0,0,2603,2271,3926,8426,1535
2020.01.26.05,892,354,225,205,1159,0,0,2826,2271,3851,8173,1600
2020.01.26.06,892,361,225,208,1127,0,0,2801,2272,4073,8318,1664
2020.01.26.07,892,368,225,233,1380,14,0,3112,2271,4301,8445,1754
2020.01.26.08,893,366,225,223,1804,1203,0,4713,2271,4350,7509,1520
2020.01.26.09,894,368,223,221,2092,3673,0,7473,2272,3519,6215,1354
2020.01.26.10,893,359,219,228,2113,5051,0,8863,2273,2926,5667,1113
2020.01.26.11,893,347,222,228,2573,6032,0,10295,2272,3363,4276,706
2020.01.26.12,893,344,222,227,2874,6689,0,11249,2271,3199,3024,761
2020.01.26.13,892,352,220,226,2946,7123,0,11760,2271,2975,2253,682
2020.01.26.14,892,300,217,229,3125,6598,0,11362,2271,3396,2377,711
2020.01.26.15,892,290,221,229,2962,6381,78,11054,2271,3690,2736,616
2020.01.26.16,894,293,221,236,2506,4524,21,8695,2269,4264,4112,1301
2020.01.26.17,894,300,221,287,2689,1267,0,5659,2268,5833,6202,2188
2020.01.26.18,896,308,222,338,2980,12,0,4757,2270,6511,8485,2587
2020.01.26.19,893,337,222,336,3010,0,0,4794,2270,6970,9003,2640
2020.01.26.20,892,350,223,301,3057,0,0,4814,2268,7243,8639,2495
2020.01.26.21,897,349,222,276,3010,0,0,4745,2269,7024,8542,2343
2020.01.26.22,900,351,222,242,3082,0,0,4787,2272,6869,7976,1998
2020.01.26.23,900,334,220,235,3162,0,0,4840,2272,5753,7839,1754
2020.01.26.24,900,327,220,231,3102,0,0,4768,2272,5214,6954,1735
