Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.04.02.01,989,345,216,168,2020,0,0,3693,1147,7461,7656,1487
2021.04.02.02,991,343,218,170,2120,0,0,3789,1146,7238,7104,1331
2021.04.02.03,992,352,218,169,2358,0,0,4034,1146,7210,6518,1070
2021.04.02.04,992,356,218,168,2368,0,0,4071,1145,7135,6403,954
2021.04.02.05,993,349,218,168,2052,0,0,3744,1146,7470,6603,1006
2021.04.02.06,993,346,218,174,1977,0,0,3664,1146,7732,6766,1681
2021.04.02.07,993,347,216,176,1838,71,0,3620,1145,7916,7904,1787
2021.04.02.08,993,346,215,169,1536,3448,68,6488,1145,7069,6911,1453
2021.04.02.09,994,347,214,162,1273,9062,312,12153,1145,4780,4061,722
2021.04.02.10,991,337,204,125,1178,11211,463,14463,1145,3775,3021,206
2021.04.02.11,989,335,203,126,1314,11261,496,14736,1145,3109,2910,111
2021.04.02.12,986,338,202,127,1462,11156,498,14726,1146,3214,2236,88
2021.04.02.13,984,340,201,127,1720,11837,497,15671,1146,2868,1196,160
2021.04.02.14,982,342,202,127,1904,12180,496,16223,1146,2828,1027,67
2021.04.02.15,981,352,202,128,2337,12122,495,16583,1145,3185,587,54
2021.04.02.16,980,353,204,165,2876,11840,496,16909,1145,3496,122,264
2021.04.02.17,981,357,213,176,3284,11068,462,16605,1145,3332,646,547
2021.04.02.18,976,352,215,186,3326,8159,367,13836,1145,5531,2134,1270
2021.04.02.19,971,354,214,196,3000,1997,106,7127,1146,7741,6663,2471
2021.04.02.20,979,349,214,242,3175,4,0,4948,1146,9607,7598,2812
2021.04.02.21,986,349,212,234,3699,0,0,5422,1146,9435,7485,2681
2021.04.02.22,991,340,209,187,3776,0,0,5462,1146,8197,7923,2443
2021.04.02.23,994,334,210,181,3727,0,0,5393,1146,7773,7205,2153
2021.04.02.24,994,334,211,174,3631,0,0,5330,1147,7636,6250,1915
