Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.06.24.01,927,326,231,190,2608,0,0,4245,2257,7581,10468,1044
2021.06.24.02,929,325,231,191,2629,0,0,4266,2258,6763,9789,1017
2021.06.24.03,929,326,231,191,2561,0,0,4198,2258,6216,10131,710
2021.06.24.04,928,308,231,190,2436,0,0,4062,2260,5905,10222,695
2021.06.24.05,929,284,221,210,2212,0,0,3825,2261,6217,10349,644
2021.06.24.06,928,289,227,215,2042,0,0,3691,2261,6767,10693,616
2021.06.24.07,928,302,231,195,1825,2108,0,5401,2262,7200,9337,686
2021.06.24.08,924,305,223,193,1617,6870,23,9938,2261,6580,7259,280
2021.06.24.09,917,304,225,189,1516,9888,93,13032,2263,6272,5587,-70
2021.06.24.10,910,295,225,187,1395,11218,231,14417,2263,6490,3848,-48
2021.06.24.11,907,296,229,186,1299,11824,181,14916,2264,6384,3290,-36
2021.06.24.12,905,313,228,185,1269,11758,22,14689,2263,6836,3336,-160
2021.06.24.13,912,314,228,185,1327,11730,0,14693,2259,7123,3387,-66
2021.06.24.14,911,316,228,183,1782,11844,0,15213,2255,7047,3119,411
2021.06.24.15,910,323,229,188,2561,11727,0,15924,2254,7029,3428,515
2021.06.24.16,908,341,233,190,3050,11318,0,16029,2256,8052,3595,723
2021.06.24.17,909,350,235,200,3383,10689,10,15803,2252,8247,4010,1028
2021.06.24.18,912,341,234,238,3518,9440,69,14851,2251,9048,4181,1697
2021.06.24.19,914,341,235,257,3913,5997,16,11887,2255,10537,5586,2231
2021.06.24.20,914,338,235,272,3993,1422,0,7352,2257,12459,7607,2544
2021.06.24.21,917,337,235,263,3721,0,0,5473,2259,13008,8557,2579
2021.06.24.22,922,339,234,224,3951,0,0,5612,2262,11999,8691,2325
2021.06.24.23,925,321,234,213,3861,0,0,5533,2262,10414,9207,1374
2021.06.24.24,925,314,235,205,3759,0,0,5389,2263,8840,9130,1073
