Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.06.12.01,856,329,188,325,1843,0,0,3519,2274,8119,8735,2563
2020.06.12.02,863,329,188,321,1803,0,0,3460,2274,6988,8863,2147
2020.06.12.03,866,328,189,322,1937,0,0,3594,2273,6113,8980,1784
2020.06.12.04,868,327,189,321,2068,0,0,3726,2271,5633,9021,1498
2020.06.12.05,869,327,189,322,2139,0,0,3804,2270,5355,9132,1591
2020.06.12.06,871,331,189,330,2187,8,0,3897,2270,5557,9289,1687
2020.06.12.07,870,343,190,342,2084,1923,80,5607,2268,6020,8165,1400
2020.06.12.08,871,343,191,341,2224,6050,271,10060,2268,4385,6621,979
2020.06.12.09,869,325,185,337,2224,8737,356,12925,2268,3731,5076,830
2020.06.12.10,864,311,180,301,2432,10015,374,14412,2269,3877,3684,831
2020.06.12.11,861,314,168,301,2552,10310,371,14850,2196,3809,3641,754
2020.06.12.12,859,319,174,340,2635,10885,370,15532,2129,3726,3432,774
2020.06.12.13,858,315,189,343,3002,10855,365,15903,2131,3391,3928,783
2020.06.12.14,856,308,189,342,3245,11159,348,16414,2131,3313,3918,809
2020.06.12.15,852,305,188,379,3438,11045,360,16572,2132,3325,4143,911
2020.06.12.16,853,313,190,382,3782,10394,361,16321,2133,3658,4128,1287
2020.06.12.17,854,330,191,382,3811,9607,321,15499,2134,4060,4885,1615
2020.06.12.18,857,323,189,394,4060,8348,125,14421,2158,5269,4789,2111
2020.06.12.19,860,337,192,430,4702,5200,5,11917,2244,5924,5941,2839
2020.06.12.20,862,338,195,431,5093,1112,5,8226,2261,6950,7771,3333
2020.06.12.21,864,338,194,432,4828,0,0,6638,2266,7829,8589,3195
2020.06.12.22,866,335,193,394,4697,0,0,6462,2268,7662,8386,3100
2020.06.12.23,866,328,193,379,4750,0,0,6463,2268,6060,9127,2348
2020.06.12.24,868,322,194,378,4836,0,0,6544,2267,4871,8973,1891
