Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.04.01,420,314,231,236,479,0,0,1639,1110,9919,5626,1483
2019.11.04.02,420,314,231,238,463,0,0,1625,1110,9952,5220,1363
2019.11.04.03,420,306,232,237,502,0,0,1655,1111,9741,5132,1342
2019.11.04.04,420,302,231,236,575,0,0,1722,1112,9837,4958,1442
2019.11.04.05,420,304,229,234,622,0,0,1766,1111,10279,5217,1413
2019.11.04.06,419,307,228,235,507,0,0,1651,1112,11789,5328,1692
2019.11.04.07,419,315,229,259,361,596,0,2178,1112,13018,5413,1997
2019.11.04.08,418,315,228,245,188,4263,173,5829,1112,10858,4389,1890
2019.11.04.09,418,316,230,217,171,7393,364,9109,1112,8418,3638,1400
2019.11.04.10,417,316,230,209,259,7988,319,9738,1111,8160,2960,1212
2019.11.04.11,417,315,228,206,308,8295,427,10196,1111,7933,3440,768
2019.11.04.12,402,304,222,208,317,8216,432,10102,1111,7903,3788,722
2019.11.04.13,360,272,217,239,335,8321,425,10170,1111,8270,3723,989
2019.11.04.14,360,269,218,241,345,8411,412,10256,1111,8406,3425,1609
2019.11.04.15,351,274,216,244,398,7975,375,9832,1110,9116,3710,1865
2019.11.04.16,335,287,216,245,466,5133,262,6944,1110,11978,4313,2150
2019.11.04.17,336,291,218,276,540,932,23,2615,1112,15728,5083,2750
2019.11.04.18,337,288,218,325,538,0,0,1672,1111,16801,6134,3020
2019.11.04.19,320,292,215,327,543,0,0,1657,1110,16177,6823,2735
2019.11.04.20,264,291,215,306,449,0,0,1485,1109,15827,6530,2648
2019.11.04.21,263,289,212,296,302,0,0,1323,1108,15246,6369,2448
2019.11.04.22,263,297,212,293,293,0,0,1317,1108,14019,6407,2110
2019.11.04.23,262,286,213,275,302,0,0,1296,1108,12842,6255,1628
2019.11.04.24,267,301,212,257,204,0,0,1200,1108,11751,5998,1559
