Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.07.01,530,314,216,266,640,0,0,1924,1111,10650,6037,1578
2019.11.07.02,530,313,215,265,402,0,0,1682,1111,10644,5907,1346
2019.11.07.03,530,313,216,280,347,0,0,1643,1115,10344,5792,1371
2019.11.07.04,530,315,219,287,337,0,0,1644,1116,10089,5354,1655
2019.11.07.05,530,317,223,283,327,0,0,1634,1115,10553,5439,1595
2019.11.07.06,530,318,219,291,224,0,0,1535,1115,11517,5640,2051
2019.11.07.07,530,325,215,310,187,467,0,2033,1115,12036,6584,2179
2019.11.07.08,530,316,214,309,172,4045,163,5750,1118,10560,5460,1969
2019.11.07.09,529,316,213,281,170,7549,383,9442,1118,8852,4281,1063
2019.11.07.10,528,316,209,259,202,8498,446,10457,1112,8458,3954,592
2019.11.07.11,526,321,208,242,230,8416,432,10376,1112,8629,3907,384
2019.11.07.12,525,323,208,261,202,8460,422,10400,1112,8421,4261,248
2019.11.07.13,519,322,209,263,198,8580,410,10502,1111,8572,4145,494
2019.11.07.14,513,323,210,295,151,8573,398,10463,1110,8869,4363,771
2019.11.07.15,512,324,216,297,100,7926,359,9733,1110,9141,4957,1435
2019.11.07.16,457,323,217,301,80,4847,242,6467,1110,11105,6135,2139
2019.11.07.17,446,328,214,324,52,780,10,2152,1110,14057,7308,2987
2019.11.07.18,448,324,212,317,37,0,0,1301,1110,15422,8016,3162
2019.11.07.19,449,323,212,304,45,0,0,1293,1109,14970,8645,2725
2019.11.07.20,448,324,211,303,108,0,0,1355,1109,14613,8351,2514
2019.11.07.21,448,325,211,312,196,0,0,1452,1109,13787,8230,2385
2019.11.07.22,466,325,211,308,223,0,0,1492,1110,12860,8094,2052
2019.11.07.23,491,317,208,303,223,0,0,1501,1110,12173,7210,1804
2019.11.07.24,491,312,207,287,240,0,0,1496,1111,11021,6885,1694
