Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.07.21.01,983,377,226,379,2987,0,0,4952,2261,9326,9721,2590
2018.07.21.02,987,378,227,348,2899,0,0,4839,2263,8566,9418,2466
2018.07.21.03,996,378,227,348,2844,0,0,3797,2266,8470,9467,2323
2018.07.21.04,1000,373,227,305,2713,0,0,4618,2267,7217,9184,2274
2018.07.21.05,1003,382,227,300,2448,0,0,4360,2267,7170,9194,2283
2018.07.21.06,1002,388,227,306,2322,0,0,4245,2261,7264,9428,2328
2018.07.21.07,998,405,229,300,2087,430,0,4449,2260,7807,8829,2307
2018.07.21.08,992,405,229,339,1917,2705,0,6587,2263,6935,8459,2436
2018.07.21.09,988,403,227,329,1561,5042,71,8621,2265,6558,7949,2374
2018.07.21.10,984,403,230,325,1158,6445,151,9696,2266,7659,7178,2463
2018.07.21.11,977,404,233,292,922,7110,154,10092,2263,8387,7331,2551
2018.07.21.12,971,403,232,321,1101,7349,115,10492,2260,9162,7685,2441
2018.07.21.13,971,403,232,390,1246,7666,119,11027,2259,9654,7732,2563
2018.07.21.14,972,402,232,453,1495,7940,29,11523,2261,10181,7615,2779
2018.07.21.15,970,401,234,487,1553,8004,0,11649,2261,10936,7784,2950
2018.07.21.16,968,402,234,532,1660,7824,0,11620,2255,11800,7912,2916
2018.07.21.17,969,404,233,534,1925,7331,0,11396,2257,12034,8571,3422
2018.07.21.18,973,405,234,534,2041,6453,0,10640,2259,13201,8576,3710
2018.07.21.19,974,434,233,571,2069,3721,0,8002,2260,14355,9416,4278
2018.07.21.20,974,434,233,571,2239,757,0,5208,2260,15166,10073,4455
2018.07.21.21,977,434,229,570,2660,63,0,4933,2262,14665,10234,4241
2018.07.21.22,980,405,231,530,2860,11,0,5017,2263,13578,10421,3676
2018.07.21.23,982,387,228,483,2716,0,0,4796,2263,11169,11000,3332
2018.07.21.24,985,378,227,462,2817,0,0,4869,2263,9089,11342,2673
