Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.04.11.01,969,191,215,164,4802,0,0,6304,1148,7813,4258,1354
2021.04.11.02,971,193,216,165,4619,0,0,6136,1148,7743,3955,1177
2021.04.11.03,973,196,217,165,4426,0,0,5952,1147,7717,3705,1142
2021.04.11.04,974,196,217,165,3979,0,0,5502,1147,7679,3823,1195
2021.04.11.05,972,196,217,164,3648,0,0,5181,1147,7724,3856,1383
2021.04.11.06,972,198,217,164,3167,0,0,4692,1148,7921,4351,1417
2021.04.11.07,974,198,217,165,2906,226,0,4649,1148,7891,4448,1616
2021.04.11.08,975,209,217,165,2189,3090,64,6734,1149,7213,3195,1245
2021.04.11.09,973,228,217,126,1537,7236,187,10366,1149,4903,1645,1038
2021.04.11.10,969,224,216,127,949,9099,366,11920,1149,3545,677,946
2021.04.11.11,964,225,216,128,668,9785,407,12389,1149,2991,31,865
2021.04.11.12,961,215,216,128,536,10619,333,12946,1149,2813,-508,807
2021.04.11.13,961,210,215,129,541,11407,259,13706,1148,2794,-1330,763
2021.04.11.14,958,206,215,128,680,10927,251,13396,1148,2724,-1079,691
2021.04.11.15,955,210,215,166,907,10230,124,12813,1148,3098,-875,751
2021.04.11.16,953,211,215,169,1505,9866,350,13254,1148,3542,-921,878
2021.04.11.17,952,212,215,174,2596,8703,339,13242,1148,4500,-599,1096
2021.04.11.18,952,213,215,174,3248,6078,270,11244,1148,6337,1265,1402
2021.04.11.19,953,213,214,189,3980,2494,45,8293,1148,9124,2389,2220
2021.04.11.20,955,214,215,226,4411,34,0,6069,1148,11149,3593,2559
2021.04.11.21,958,213,214,224,4339,0,0,5908,1148,11756,3683,2444
2021.04.11.22,962,213,213,187,4385,0,0,5912,1148,11195,3556,2294
2021.04.11.23,966,214,214,182,4871,0,0,6369,1148,10118,3261,1767
2021.04.11.24,967,214,212,169,5362,0,0,6872,1148,8547,3194,1458
