Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.07.01.01,958,328,242,183,1830,0,0,3527,2264,10336,10007,1065
2021.07.01.02,957,329,243,181,1615,0,0,3304,2264,9247,9820,1024
2021.07.01.03,956,330,244,185,1452,0,0,3149,2265,8492,9881,937
2021.07.01.04,957,329,245,204,1334,0,0,3044,2267,7999,9978,916
2021.07.01.05,959,330,244,219,1380,0,0,3097,2267,7913,10043,930
2021.07.01.06,958,337,244,227,1396,0,0,3146,2267,8202,10244,909
2021.07.01.07,959,351,242,223,1380,1855,40,4851,2268,8084,9371,1074
2021.07.01.08,954,353,238,218,1341,6636,231,9737,2268,7000,7419,865
2021.07.01.09,951,352,232,180,1230,9832,318,13004,2269,7017,5687,235
2021.07.01.10,944,351,236,175,1128,10986,347,14146,2268,7227,5016,-128
2021.07.01.11,942,352,237,174,965,11563,369,14571,2264,7425,4306,160
2021.07.01.12,940,352,236,173,1039,12096,373,15188,2265,7877,4664,-18
2021.07.01.13,932,351,237,171,1199,12276,366,15519,2266,8976,4435,144
2021.07.01.14,937,351,235,178,1284,12153,364,15506,2265,9217,4454,880
2021.07.01.15,941,350,233,179,1523,12008,371,15602,2265,10522,4328,1327
2021.07.01.16,941,352,235,180,1815,11474,365,15394,2265,11589,4754,1766
2021.07.01.17,942,353,237,185,1998,10636,349,14717,2261,12446,5445,2291
2021.07.01.18,942,351,241,216,2163,9326,307,13650,2261,13611,6049,2590
2021.07.01.19,941,349,240,277,2126,5971,215,10359,2262,15403,7185,3131
2021.07.01.20,942,349,241,300,2398,1427,43,5851,2263,17233,8151,3803
2021.07.01.21,945,350,243,304,2884,11,0,4722,2263,17099,8517,3459
2021.07.01.22,949,348,241,275,3115,0,0,4907,2262,15686,8990,2955
2021.07.01.23,950,334,241,195,2973,0,0,4671,2263,13357,9897,1966
2021.07.01.24,952,326,241,185,2950,0,0,4627,2264,11118,10274,1316
