Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.09.09.01,923,274,204,142,1337,0,0,2834,2246,10293,9524,879
2020.09.09.02,925,270,205,136,1389,0,0,2883,2247,9766,9954,220
2020.09.09.03,928,271,205,135,1499,0,0,3002,2248,9079,9940,-88
2020.09.09.04,925,272,205,135,1375,0,0,2878,2248,8791,9674,86
2020.09.09.05,916,273,205,133,1286,0,0,2776,2246,9018,9791,-24
2020.09.09.06,915,275,204,138,1218,0,0,2718,2247,9048,9895,436
2020.09.09.07,913,284,203,140,1036,115,0,2660,2246,9168,10583,919
2020.09.09.08,915,287,202,133,900,2435,83,4781,2247,9511,9804,620
2020.09.09.09,913,288,204,87,805,5712,275,8162,2243,9632,8594,-139
2020.09.09.10,910,288,201,87,866,6957,344,9645,2241,9375,7681,34
2020.09.09.11,909,288,195,87,886,8032,365,10674,2243,8752,6667,538
2020.09.09.12,907,288,197,88,1013,8614,373,11448,2244,8856,6349,537
2020.09.09.13,907,289,201,136,1157,8918,374,11965,2245,9088,6336,517
2020.09.09.14,904,288,194,142,1044,8820,373,11781,2246,9814,6513,751
2020.09.09.15,903,288,195,146,1048,8494,373,11465,2248,11656,5692,1113
2020.09.09.16,904,287,195,153,1135,8035,368,11094,2248,12968,5377,1305
2020.09.09.17,905,290,196,193,1082,6909,351,10028,2248,13633,5843,1555
2020.09.09.18,908,290,205,204,964,4209,260,7224,2244,14420,7383,2262
2020.09.09.19,909,294,207,207,902,923,52,3619,2242,15366,9083,2670
2020.09.09.20,910,290,208,242,898,0,0,2530,2241,16020,9178,2625
2020.09.09.21,911,292,208,209,885,0,0,2471,2242,15250,9122,2456
2020.09.09.22,916,313,207,247,815,0,0,2458,2244,14448,8655,2034
2020.09.09.23,918,314,207,259,773,0,0,2438,2245,12571,8736,1642
2020.09.09.24,918,324,207,214,752,0,0,2378,2247,10948,8613,1380
