Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.12.23.01,990,353,230,203,194,0,0,1970,2259,7844,6697,2327
2018.12.23.02,991,351,230,203,119,0,0,1894,2259,7250,6636,2163
2018.12.23.03,991,358,230,202,86,0,0,876,2259,8006,6569,1914
2018.12.23.04,991,365,230,203,82,0,0,1871,2258,6666,6556,2002
2018.12.23.05,991,364,230,203,116,0,0,1904,2258,6426,6533,2282
2018.12.23.06,989,357,230,201,173,0,0,1950,2259,6478,6753,2419
2018.12.23.07,990,355,229,205,193,0,0,1972,2260,6764,7202,2497
2018.12.23.08,987,355,229,204,212,1090,0,3077,2260,6709,6992,2258
2018.12.23.09,984,353,230,195,152,3651,0,5565,2260,5611,6184,1890
2018.12.23.10,982,359,229,165,266,4459,105,6565,2261,5004,6087,1734
2018.12.23.11,984,362,229,165,351,5413,192,7696,2261,4520,5068,1619
2018.12.23.12,981,363,230,164,514,5763,90,8105,2261,4082,4610,1600
2018.12.23.13,981,362,225,166,696,5969,164,8563,2260,3666,4192,1604
2018.12.23.14,980,362,225,196,834,4907,18,7522,2259,4026,4894,1623
2018.12.23.15,981,359,227,207,896,4651,0,7321,2258,4340,5334,1725
2018.12.23.16,982,363,229,203,1185,2830,0,5792,2258,5080,6325,2209
2018.12.23.17,982,367,228,311,1408,265,0,3561,2258,6736,7974,2716
2018.12.23.18,981,367,228,385,1540,0,0,3501,2258,8285,8854,3046
2018.12.23.19,982,365,226,391,1527,0,0,3491,2258,8466,9185,2912
2018.12.23.20,983,365,227,393,1735,0,0,3703,2259,8399,8681,2958
2018.12.23.21,984,374,228,364,2307,0,0,4257,2260,8267,8085,2645
2018.12.23.22,984,380,227,311,2580,0,0,4482,2260,8032,7394,2552
2018.12.23.23,985,381,227,220,1913,0,0,3726,2261,7723,7250,2355
2018.12.23.24,984,380,227,196,2012,0,0,3799,2261,6972,6675,2266
