Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.04.12.01,968,211,202,167,5245,0,0,6767,1148,7666,3545,1165
2021.04.12.02,967,211,203,166,5061,0,0,6580,1148,7744,3316,974
2021.04.12.03,967,211,203,166,4462,0,0,6001,1148,7788,3531,943
2021.04.12.04,969,211,192,167,4010,0,0,5529,1148,8244,3465,992
2021.04.12.05,972,211,191,164,3599,0,0,5121,1148,8859,3334,1370
2021.04.12.06,971,207,188,165,3270,0,0,4762,1148,9361,3915,1821
2021.04.12.07,973,204,187,202,2846,309,0,4681,1148,9900,5053,2084
2021.04.12.08,968,205,183,174,2320,4647,118,8316,1148,9154,3619,1825
2021.04.12.09,878,215,184,171,1905,9877,360,13437,1149,6419,2420,1076
2021.04.12.10,941,210,183,167,1332,11591,434,14832,1149,5267,1612,1004
2021.04.12.11,968,202,184,131,889,12247,441,15054,1149,4323,1396,889
2021.04.12.12,967,203,183,131,730,12555,439,15207,1149,3807,964,781
2021.04.12.13,963,206,183,130,840,12563,447,15323,1149,3611,215,891
2021.04.12.14,959,205,182,130,1414,12364,451,15663,1148,3392,-79,838
2021.04.12.15,957,211,182,131,2236,12326,451,16465,1148,3715,-1040,771
2021.04.12.16,955,214,182,132,3016,11800,446,16754,1148,3966,-991,929
2021.04.12.17,953,218,183,170,3630,10274,352,15866,1148,4544,182,1098
2021.04.12.18,954,214,185,176,4049,7177,312,13246,1149,6833,1497,1309
2021.04.12.19,957,216,177,227,4380,2605,59,8851,1149,9714,3055,2386
2021.04.12.20,961,216,177,230,4625,42,0,6288,1149,11393,4987,2550
2021.04.12.21,964,217,177,227,4727,0,0,6258,1149,11152,5427,2543
2021.04.12.22,966,219,177,219,4768,0,0,6313,1149,10095,5745,2311
2021.04.12.23,968,216,176,183,5178,0,0,6657,1149,8979,5519,1546
2021.04.12.24,969,215,176,172,5373,0,0,6864,1148,8042,4691,1496
