Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.10.05.01,932,213,231,294,1879,0,0,3508,1138,8831,5819,2191
2019.10.05.02,910,211,232,293,1533,0,0,3139,1138,8308,5948,2106
2019.10.05.03,882,211,231,293,1410,0,0,2987,1139,8240,5603,2054
2019.10.05.04,869,210,232,295,1150,0,0,2714,1139,8176,5629,2011
2019.10.05.05,867,210,230,302,835,0,0,2402,1139,8284,5906,2038
2019.10.05.06,868,220,229,304,616,0,0,2194,1139,8615,6112,2241
2019.10.05.07,863,233,228,305,535,0,0,2150,1139,8942,6396,2520
2019.10.05.08,853,233,227,304,495,2008,43,4164,1139,8096,5956,2088
2019.10.05.09,854,230,229,286,542,6931,285,9357,1139,5038,4720,1437
2019.10.05.10,862,228,229,282,577,9488,461,12127,1138,3418,3728,1177
2019.10.05.11,861,216,229,274,761,10141,474,12957,1137,3259,3224,947
2019.10.05.12,860,219,230,274,744,10208,477,13012,1137,3358,3013,908
2019.10.05.13,857,227,229,273,535,10110,470,12701,1137,3252,3043,1148
2019.10.05.14,856,229,228,274,462,10159,467,12675,1137,3464,3147,1192
2019.10.05.15,856,232,227,279,373,10103,471,12542,1137,4190,3389,1230
2019.10.05.16,855,229,228,279,342,9661,463,12058,1137,5085,3827,1385
2019.10.05.17,856,237,231,271,376,7913,399,10281,1137,6943,4489,1971
2019.10.05.18,856,239,230,288,475,3196,199,5484,1137,10467,5953,2682
2019.10.05.19,840,242,229,307,700,245,0,2563,1136,12213,7763,3038
2019.10.05.20,825,242,225,289,899,0,0,2441,1136,12289,8043,3167
2019.10.05.21,822,243,229,285,1110,0,0,2649,1136,11607,7734,2985
2019.10.05.22,846,241,229,284,1285,0,0,2846,1136,11185,7263,2662
2019.10.05.23,845,230,227,284,991,0,0,2539,1136,10910,6623,2385
2019.10.05.24,848,217,227,284,717,0,0,2251,1136,10445,5973,2274
