Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.10.27.01,966,338,229,143,677,0,0,2353,2240,8797,7719,1715
2018.10.27.02,969,341,230,141,656,0,0,2337,2239,8316,7382,1606
2018.10.27.03,969,344,230,140,555,0,0,1269,2238,9059,6988,1626
2018.10.27.04,969,346,231,124,476,0,0,2146,2240,8109,6662,1655
2018.10.27.05,968,349,232,139,463,0,0,2151,2247,8433,6280,1677
2018.10.27.06,968,356,232,143,363,0,0,2062,2249,8714,6337,1888
2018.10.27.07,969,365,232,183,354,0,0,2103,2250,8742,6793,1993
2018.10.27.08,970,366,229,184,353,721,0,2823,2253,8660,6948,1802
2018.10.27.09,970,366,229,151,218,4149,80,6163,2253,7363,5396,1707
2018.10.27.10,966,365,229,151,140,6358,267,8476,2250,6093,4692,1646
2018.10.27.11,962,361,231,127,162,6833,402,9078,2250,5933,4345,1656
2018.10.27.12,958,353,229,126,180,7172,350,9368,2248,5839,4284,1637
2018.10.27.13,953,348,231,128,223,7367,378,9628,2246,5981,4231,1623
2018.10.27.14,950,358,230,126,324,7385,429,9802,2243,6295,4200,1676
2018.10.27.15,949,363,230,160,464,7727,437,10330,2239,6678,4174,1706
2018.10.27.16,949,364,231,169,607,7558,443,10321,2239,7279,4364,1756
2018.10.27.17,949,365,231,192,749,5403,340,8229,2235,9006,5535,1820
2018.10.27.18,949,365,231,229,1054,1236,48,4112,2242,11504,7245,2384
2018.10.27.19,950,363,232,230,1601,0,0,3376,2242,12042,7887,2691
2018.10.27.20,953,363,232,228,1871,0,0,3647,2244,11215,8335,2469
2018.10.27.21,953,359,232,227,2094,0,0,3865,2250,10275,8354,2151
2018.10.27.22,954,363,231,230,2185,0,0,3963,2254,9837,7557,2040
2018.10.27.23,961,354,231,228,2132,0,0,3906,2256,9254,6764,2057
2018.10.27.24,963,346,231,148,1939,0,0,3627,2251,8658,6346,1782
