Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.03.03.01,999,255,214,161,1572,0,0,3165,2266,6866,8178,846
2020.03.03.02,1000,255,215,162,1137,0,0,2732,2265,6362,8526,826
2020.03.03.03,1000,255,214,162,970,0,0,2565,2265,6381,8298,814
2020.03.03.04,1000,256,196,162,958,0,0,2534,2265,6390,8237,823
2020.03.03.05,1000,256,196,161,1248,0,0,2822,2266,6737,8176,830
2020.03.03.06,999,261,208,183,996,0,0,2608,2265,8100,8275,1178
2020.03.03.07,999,271,212,229,728,624,0,3063,2264,8536,9039,1623
2020.03.03.08,997,272,209,175,858,5258,36,7804,2264,6196,7359,1244
2020.03.03.09,995,271,208,165,667,9106,256,11669,2264,3551,5753,574
2020.03.03.10,993,260,209,159,729,9640,358,12347,2264,3226,4832,354
2020.03.03.11,958,246,201,160,707,9537,361,12170,2263,3251,4281,339
2020.03.03.12,929,242,197,158,457,9811,329,12124,2263,3225,3942,409
2020.03.03.13,933,223,196,155,275,9888,325,11995,2264,3517,3863,354
2020.03.03.14,948,227,195,155,219,10151,360,12254,2265,3619,3794,406
2020.03.03.15,958,244,196,154,68,10132,360,12113,2266,3743,4525,367
2020.03.03.16,967,245,199,154,0,9225,353,11139,2267,4327,5246,635
2020.03.03.17,969,253,200,155,0,5455,225,7246,2266,7035,7055,1196
2020.03.03.18,973,254,200,179,65,867,19,2557,2264,10237,8919,2455
2020.03.03.19,976,259,200,225,141,124,5,1930,2264,11421,9634,2687
2020.03.03.20,979,265,201,227,321,125,5,2122,2265,10892,9612,2684
2020.03.03.21,977,265,201,191,277,125,5,2041,2264,10640,9170,2489
2020.03.03.22,980,264,200,177,251,58,6,1935,2265,10383,8793,2026
2020.03.03.23,979,232,200,155,383,0,5,1923,2265,9635,8386,1452
2020.03.03.24,977,225,201,153,453,0,6,1983,2266,8647,8314,944
