Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.12.03.01,741,245,211,240,754,0,0,2155,1128,9547,7272,1622
2019.12.03.02,741,255,210,203,748,0,0,2123,1129,9155,7161,1412
2019.12.03.03,741,254,211,223,788,0,0,2182,1129,8753,7042,1307
2019.12.03.04,741,254,211,271,784,0,0,2225,1130,8587,6852,1361
2019.12.03.05,741,251,211,300,659,0,0,2126,1129,8939,6719,1738
2019.12.03.06,741,246,210,316,539,0,0,2014,1130,9760,7205,2090
2019.12.03.07,740,252,210,317,520,0,0,2035,1130,11122,8145,2308
2019.12.03.08,740,251,210,329,522,608,0,2658,1129,11559,8377,2281
2019.12.03.09,737,254,209,333,437,1668,0,3639,1129,11255,7789,2068
2019.12.03.10,730,254,209,269,370,2417,0,4248,1129,11407,6949,1919
2019.12.03.11,735,254,208,259,348,2833,0,4637,1129,11314,6665,1622
2019.12.03.12,735,257,209,258,299,3133,0,4891,1129,11383,6491,1371
2019.12.03.13,735,262,208,229,248,2532,0,4214,1129,11659,6936,1351
2019.12.03.14,734,284,210,240,238,1768,0,3474,1128,11981,7363,1682
2019.12.03.15,733,303,206,277,176,992,0,2688,1129,12422,7947,1722
2019.12.03.16,732,303,206,308,211,373,0,2133,1129,12787,8283,2058
2019.12.03.17,734,308,208,350,260,0,0,1844,1129,13101,8437,2944
2019.12.03.18,735,300,210,378,323,0,0,1908,1128,14014,8885,3124
2019.12.03.19,735,304,209,380,458,0,0,2047,1128,13101,9385,3414
2019.12.03.20,735,301,209,380,560,0,0,2145,1129,12477,9416,3485
2019.12.03.21,734,297,209,342,620,0,0,2162,1128,12414,8960,3123
2019.12.03.22,735,305,209,335,720,0,0,2264,1128,11420,8872,2753
2019.12.03.23,736,296,209,313,834,0,0,2348,1128,10256,8561,2131
2019.12.03.24,737,293,209,248,707,0,0,2153,1129,9504,7919,1829
