Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.08.25.01,915,384,194,276,1802,0,0,3528,2249,12613,8902,1475
2020.08.25.02,917,385,195,274,1831,0,0,3562,2250,11494,8808,1080
2020.08.25.03,918,386,196,273,1821,0,0,3552,2251,10659,8526,1040
2020.08.25.04,920,388,196,273,1873,0,0,3608,2251,10551,8621,652
2020.08.25.05,921,391,196,273,1971,0,0,3704,2250,10642,8416,655
2020.08.25.06,923,389,195,274,2018,0,0,3764,2248,11596,8123,821
2020.08.25.07,923,387,192,274,1682,156,0,3592,2247,12092,8702,1386
2020.08.25.08,924,389,192,269,1399,2822,69,5851,2247,12066,7523,1474
2020.08.25.09,919,383,193,269,1448,6727,284,10068,2246,11836,6034,526
2020.08.25.10,915,373,189,260,1428,8942,359,12382,2246,11242,5003,587
2020.08.25.11,912,374,190,263,1175,10044,371,13301,2245,11521,4170,1160
2020.08.25.12,906,372,191,267,1092,10353,370,13544,2246,12753,4218,1292
2020.08.25.13,902,373,192,276,1172,10584,369,13863,2247,14832,3474,1569
2020.08.25.14,899,372,191,292,1203,10577,359,13884,2248,16567,3290,2033
2020.08.25.15,898,374,190,304,1475,10319,343,13905,2248,17720,3015,2681
2020.08.25.16,896,375,192,342,1709,9821,327,13688,2249,18811,3283,2973
2020.08.25.17,895,379,194,348,1812,8726,330,12757,2249,19886,3562,3453
2020.08.25.18,887,376,202,351,2153,6359,271,10754,2248,21005,4328,4081
2020.08.25.19,882,375,205,350,2340,2242,125,6717,2248,22462,5719,4372
2020.08.25.20,887,375,206,350,2462,66,45,4422,2248,22376,6467,4342
2020.08.25.21,892,374,207,350,2591,0,10,4373,2248,20604,7164,4078
2020.08.25.22,903,376,207,308,2898,0,0,4637,2248,18278,7609,3336
2020.08.25.23,904,371,207,293,2924,0,0,4675,2249,15202,8304,2847
2020.08.25.24,907,366,206,287,2621,0,0,4358,2249,13144,8069,2578
