Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.08.10.01,969,359,233,334,2615,0,0,4510,2267,12521,8254,2710
2018.08.10.02,970,356,233,293,2406,0,0,4258,2266,10609,8917,2484
2018.08.10.03,971,361,234,298,2098,0,0,2991,2266,10544,9159,2293
2018.08.10.04,972,361,234,300,2432,0,0,4299,2266,8897,8833,2124
2018.08.10.05,972,365,234,292,2261,0,0,4124,2266,8540,9319,2174
2018.08.10.06,973,374,235,281,2133,0,0,3996,2267,9022,9869,2324
2018.08.10.07,971,382,235,323,1780,222,0,3913,2267,9664,10476,2649
2018.08.10.08,968,381,235,282,1533,2359,10,5768,2268,9782,10035,2682
2018.08.10.09,963,384,235,284,1331,5043,63,8303,2267,10002,9125,2280
2018.08.10.10,960,386,234,282,946,6245,134,9187,2267,10987,9043,2193
2018.08.10.11,953,383,236,288,603,7481,233,10177,2268,11586,8674,2495
2018.08.10.12,928,391,235,292,743,8214,333,11136,2267,12477,8423,2591
2018.08.10.13,924,390,235,405,918,8893,426,12191,2266,13299,8058,2587
2018.08.10.14,922,391,236,418,1389,8859,470,12685,2265,14223,7803,3369
2018.08.10.15,920,388,237,458,2163,8899,453,13518,2263,14840,7699,3694
2018.08.10.16,919,389,238,567,2636,8500,414,13663,2262,15376,7863,3890
2018.08.10.17,918,390,238,571,3159,7327,390,12993,2262,16011,8335,4146
2018.08.10.18,919,389,237,571,3654,5345,339,11454,2263,16899,8841,4189
2018.08.10.19,935,390,239,569,3895,2356,121,8505,2263,17714,9763,4353
2018.08.10.20,952,389,238,566,3896,357,0,6398,2265,17690,10447,4162
2018.08.10.21,955,390,238,567,3898,0,0,6048,2265,16566,10921,3963
2018.08.10.22,958,388,237,569,3758,0,0,5910,2265,14287,11374,3941
2018.08.10.23,961,383,237,536,3715,0,0,5832,2266,12719,10807,3246
2018.08.10.24,963,383,237,406,3741,0,0,5730,2265,10274,10805,3052
