Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.10.19.01,1020,249,181,121,2514,0,0,4049,-27,10110,6688,1374
2020.10.19.02,1020,249,181,121,2274,0,0,3817,-27,9466,6803,1211
2020.10.19.03,975,250,177,121,2115,0,0,3614,-27,9341,6820,1057
2020.10.19.04,979,249,180,121,1922,0,0,3418,-27,9517,6983,850
2020.10.19.05,980,248,181,120,1791,0,0,3290,-27,9579,7091,1050
2020.10.19.06,971,251,181,158,1582,0,0,3108,-27,10422,7268,1155
2020.10.19.07,970,257,176,161,1581,0,0,3112,-27,11067,8092,1509
2020.10.19.08,906,254,176,159,1225,1101,9,3702,-27,11229,8644,1504
2020.10.19.09,904,254,171,159,808,5529,132,7757,-27,9694,7046,1043
2020.10.19.10,836,255,166,145,547,7831,265,9988,-27,9137,6068,658
2020.10.19.11,824,259,167,146,611,8535,286,10809,-27,8861,5390,668
2020.10.19.12,817,259,166,157,631,8684,321,11023,-27,8958,5392,820
2020.10.19.13,812,259,172,158,771,9070,323,11534,-21,9226,5133,1093
2020.10.19.14,809,259,176,161,1114,9281,330,12114,-12,9995,4940,1199
2020.10.19.15,807,259,177,171,1345,9291,321,12364,-10,11257,4812,1326
2020.10.19.16,807,259,177,173,1555,8668,291,11988,-27,12697,5048,1530
2020.10.19.17,843,263,176,183,1635,6502,197,9981,-27,14601,5799,1905
2020.10.19.18,885,260,176,224,1774,1858,49,5424,-27,17898,6637,2502
2020.10.19.19,890,258,177,224,2190,0,0,3718,-27,18571,7108,2745
2020.10.19.20,891,259,178,189,2292,0,0,3773,-27,17821,7410,2289
2020.10.19.21,895,259,179,183,2176,0,0,3655,-27,16379,7569,2019
2020.10.19.22,896,258,179,172,2033,0,0,3526,-27,14878,7686,1874
2020.10.19.23,897,251,179,161,1596,0,0,3063,-27,14105,7579,1421
2020.10.19.24,898,245,179,161,1432,0,0,2879,-27,12726,7769,1057
