Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.01.10.01,684,313,218,146,1818,0,0,3145,2273,8386,6174,1500
2020.01.10.02,685,314,220,147,2097,0,0,3428,2274,7868,5736,1353
2020.01.10.03,686,311,220,146,1044,0,0,2373,2274,8726,6114,1102
2020.01.10.04,686,310,220,147,664,0,0,1993,2274,8685,6421,1161
2020.01.10.05,686,315,221,149,1098,0,0,2434,2275,8141,6428,1586
2020.01.10.06,687,315,221,187,1137,0,0,2510,2274,8307,7215,2201
2020.01.10.07,686,323,219,210,795,0,0,2208,2274,9808,8033,2789
2020.01.10.08,686,333,219,230,571,1352,0,3389,2276,10018,7986,2765
2020.01.10.09,687,332,219,200,391,5435,145,7409,2276,8483,5632,2017
2020.01.10.10,684,329,215,193,342,7605,228,9597,2276,7037,4108,1450
2020.01.10.11,682,326,215,168,370,7884,244,9889,2276,6440,3333,1252
2020.01.10.12,681,323,215,163,560,7987,248,10177,2276,5669,3023,1137
2020.01.10.13,680,326,219,165,805,7615,248,10058,2275,5210,3065,1088
2020.01.10.14,678,320,222,165,790,7721,240,10136,2275,5599,2971,886
2020.01.10.15,679,322,219,169,673,7475,203,9740,2274,5998,2988,1022
2020.01.10.16,678,323,223,190,715,5113,113,7354,2272,7298,4351,1589
2020.01.10.17,680,336,224,200,634,1021,9,3104,2273,9566,7256,2371
2020.01.10.18,683,336,221,264,674,0,0,2149,2273,10822,8760,3048
2020.01.10.19,683,333,220,248,662,0,0,2113,2274,10904,9040,3077
2020.01.10.20,685,330,221,250,735,0,0,2188,2274,10757,8522,3203
2020.01.10.21,686,339,220,245,958,0,0,2416,2275,10388,8442,2830
2020.01.10.22,686,348,216,229,1283,0,0,2730,2274,10041,7967,2398
2020.01.10.23,686,337,220,219,1462,0,0,2892,2273,9284,7692,1842
2020.01.10.24,685,329,221,171,1547,0,0,2919,2273,9025,6785,1385
