Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.06.04.01,916,317,197,354,2907,0,16,4684,2271,9377,7270,2828
2020.06.04.02,920,315,198,346,3001,0,16,4769,2270,7065,8384,2386
2020.06.04.03,922,317,198,308,2888,0,15,4630,2269,6507,8231,2116
2020.06.04.04,924,320,198,310,2682,0,14,4437,2269,6060,8276,2033
2020.06.04.05,924,326,198,349,2328,0,13,4130,2266,5953,8276,2186
2020.06.04.06,920,337,197,348,2025,14,12,3856,2266,6904,8320,2174
2020.06.04.07,913,352,195,350,1592,1923,91,5184,2265,7180,7747,1982
2020.06.04.08,838,354,189,312,1267,6280,306,9251,2267,5916,6189,1744
2020.06.04.09,856,353,179,314,956,9067,385,11938,2267,5105,5131,1632
2020.06.04.10,882,334,181,318,710,10200,401,12912,2267,6049,4375,1483
2020.06.04.11,854,312,182,314,589,10811,409,13353,2266,6446,4215,1703
2020.06.04.12,871,318,184,313,549,11124,395,13654,2263,6911,4477,1739
2020.06.04.13,844,313,183,314,618,11230,405,13807,2259,7832,4282,2144
2020.06.04.14,882,319,187,350,719,11141,404,13897,2258,8789,3925,2916
2020.06.04.15,856,321,182,364,1085,11009,401,14110,2256,9691,3894,3235
2020.06.04.16,865,324,171,365,1488,10475,396,14035,2259,10891,3752,3507
2020.06.04.17,883,342,179,367,2199,9512,382,13808,2258,11604,3877,3714
2020.06.04.18,889,343,173,368,2203,8059,340,12482,2262,12544,4396,4167
2020.06.04.19,890,344,195,373,1934,4628,241,8860,2265,15077,5446,4425
2020.06.04.20,896,344,199,409,1832,887,67,4777,2267,16671,6903,4456
2020.06.04.21,900,347,197,374,2051,0,15,3852,2269,15482,8043,4315
2020.06.04.22,901,351,197,369,2204,0,16,3990,2270,14791,7255,3961
2020.06.04.23,906,335,195,362,2401,0,16,4162,2270,12493,7424,3363
2020.06.04.24,911,324,196,356,2908,0,16,4652,2270,9949,7473,2963
