Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.10.18.01,906,280,218,161,825,0,0,2390,2223,9342,6052,1640
2018.10.18.02,908,283,216,159,872,0,0,2438,2224,8838,5676,1598
2018.10.18.03,909,292,216,159,754,0,0,1421,2228,9569,5396,1601
2018.10.18.04,909,293,216,159,686,0,0,2263,2230,8600,5268,1664
2018.10.18.05,909,303,215,157,585,0,0,2169,2226,8864,5508,1696
2018.10.18.06,910,313,209,159,459,0,0,2050,2224,9636,5897,2045
2018.10.18.07,909,320,211,204,486,0,0,2130,2225,10825,6817,2251
2018.10.18.08,909,322,209,207,621,1167,5,3440,2224,10922,6584,2358
2018.10.18.09,908,320,210,212,582,5107,239,7578,2224,8797,4673,1841
2018.10.18.10,906,324,210,176,568,7505,449,10138,2223,7027,4229,1569
2018.10.18.11,904,349,212,171,454,8295,499,10884,2223,6556,3962,1544
2018.10.18.12,902,348,211,159,413,8584,496,11113,2224,6627,3525,1637
2018.10.18.13,901,356,218,155,328,8819,485,11262,2222,6705,3455,1599
2018.10.18.14,898,354,219,151,281,8893,484,11280,2220,7123,3434,1630
2018.10.18.15,896,358,216,183,246,8967,485,11351,2221,7442,3545,1688
2018.10.18.16,891,360,215,187,302,8533,477,10965,2221,8244,3820,1802
2018.10.18.17,891,363,224,205,267,6445,390,8785,2221,9974,5032,1986
2018.10.18.18,894,361,232,215,206,2054,108,4070,2222,12621,6942,2874
2018.10.18.19,898,364,235,291,234,33,0,2055,2222,14278,7618,3312
2018.10.18.20,903,365,235,292,355,0,0,2150,2227,14314,7794,3078
2018.10.18.21,905,362,234,251,381,0,0,2133,2228,13369,7636,3116
2018.10.18.22,903,362,233,209,462,0,0,2169,2228,12709,7444,2393
2018.10.18.23,906,351,233,199,544,0,0,2233,2228,11187,6919,2275
2018.10.18.24,906,348,234,162,649,0,0,2299,2229,10028,6353,2050
