Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.12.25.01,987,352,229,182,4032,0,0,5782,2265,5126,5703,1723
2018.12.25.02,988,374,228,175,3926,0,0,5691,2264,4789,5402,1634
2018.12.25.03,987,377,229,178,3218,0,0,4002,2265,5990,5487,1518
2018.12.25.04,988,377,229,184,2727,0,0,4505,2265,5132,5444,1474
2018.12.25.05,989,376,229,174,2519,0,0,4287,2266,5266,5428,1564
2018.12.25.06,988,375,229,175,2632,0,0,4399,2267,5225,5685,1720
2018.12.25.07,987,378,229,207,1895,0,0,3696,2268,5500,6540,2084
2018.12.25.08,987,375,229,215,1648,938,0,4392,2268,5559,6365,2001
2018.12.25.09,987,369,229,212,2529,3813,0,8139,2268,3902,4310,1890
2018.12.25.10,987,363,229,230,3485,5437,32,10763,2269,3009,2448,1820
2018.12.25.11,988,365,229,217,3621,6039,35,11494,2269,2959,1462,1623
2018.12.25.12,987,375,229,212,3529,5713,93,11138,2268,2975,1173,1622
2018.12.25.13,986,376,229,210,3586,5811,256,11454,2266,2893,612,1603
2018.12.25.14,986,376,229,212,3521,5362,295,10981,2266,2683,1150,1610
2018.12.25.15,985,380,229,204,4114,5026,309,11247,2266,2875,931,1716
2018.12.25.16,985,382,229,227,4315,3040,96,9274,2266,3656,2901,1811
2018.12.25.17,986,383,231,247,3984,392,23,6246,2265,5236,5761,2110
2018.12.25.18,986,382,231,342,3858,0,18,5817,2266,6170,7273,2592
2018.12.25.19,987,378,231,353,3944,0,18,5911,2268,5997,7679,2461
2018.12.25.20,987,374,230,355,4160,0,18,6124,2269,6162,7054,2535
2018.12.25.21,988,372,228,280,3974,0,18,5860,2268,6342,7066,2448
2018.12.25.22,987,371,229,226,3919,0,18,5750,2269,6371,6677,2312
2018.12.25.23,987,371,230,200,3581,0,18,5387,2272,6305,6221,2029
2018.12.25.24,988,367,229,162,3140,0,18,4904,2272,5743,6138,1837
