Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.05.05.01,881,356,216,486,3214,0,0,5153,2278,3514,5626,4494
2019.05.05.02,880,356,216,477,3314,0,0,5243,2277,2840,5286,4465
2019.05.05.03,882,355,217,473,3667,0,0,4712,2278,3531,4662,4300
2019.05.05.04,881,356,217,475,3463,0,0,5392,2279,2609,4721,4111
2019.05.05.05,881,356,217,477,3226,0,0,5157,2278,2501,4902,4199
2019.05.05.06,882,357,217,476,2991,0,0,4923,2278,2583,5351,4067
2019.05.05.07,881,359,216,494,2894,988,3,5835,2279,2416,4594,4141
2019.05.05.08,883,361,217,492,2738,4755,219,9665,2279,1609,2156,3646
2019.05.05.09,881,361,217,460,2597,7409,425,12350,2277,1365,36,3404
2019.05.05.10,879,352,217,420,2511,8008,503,12890,2279,1562,-1057,3168
2019.05.05.11,876,346,216,421,2328,8203,515,12905,2278,1596,-1719,3222
2019.05.05.12,874,350,216,415,2377,8382,517,13131,2276,1591,-2257,3163
2019.05.05.13,873,355,216,422,2774,7996,518,13154,2276,1548,-2407,3196
2019.05.05.14,871,321,216,420,3214,8200,518,13760,2276,1403,-2731,3115
2019.05.05.15,870,314,215,419,3418,8388,519,14143,2275,1307,-2674,3244
2019.05.05.16,869,315,215,415,3647,8248,517,14226,2275,1856,-2634,3472
2019.05.05.17,869,331,216,485,3465,7370,506,13242,2275,2696,-1600,3670
2019.05.05.18,869,354,217,476,3242,5968,449,11575,2275,3415,877,3855
2019.05.05.19,870,348,217,556,3349,2871,266,8477,2275,4457,3627,4481
2019.05.05.20,872,320,217,634,3113,230,0,5386,2276,5768,6094,4966
2019.05.05.21,876,324,217,603,3213,0,0,5233,2276,5845,7210,4831
2019.05.05.22,877,328,217,596,3321,0,0,5339,2276,5739,6494,4738
2019.05.05.23,879,341,217,478,3226,0,0,5141,2276,5270,5705,4609
2019.05.05.24,879,362,217,475,3105,0,0,5038,2277,4405,5270,4403
