Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.02.16.01,908,330,184,146,612,0,0,2143,1136,8291,7962,1040
2020.02.16.02,907,327,184,142,612,0,0,2137,1136,7912,7888,911
2020.02.16.03,907,324,184,108,612,0,0,2099,1136,7412,8030,930
2020.02.16.04,907,327,183,107,612,0,0,2100,1136,7421,7744,906
2020.02.16.05,907,328,181,144,612,0,0,2135,1137,7424,7694,902
2020.02.16.06,907,339,184,159,612,0,0,2162,1142,7465,7883,1059
2020.02.16.07,907,346,184,159,612,124,0,2331,1181,7258,8309,1265
2020.02.16.08,906,348,183,160,612,3298,53,5559,1289,6143,6650,882
2020.02.16.09,906,348,181,129,612,7558,187,9921,1338,4882,3447,452
2020.02.16.10,904,333,182,121,612,8087,209,10448,1338,4855,1718,653
2020.02.16.11,902,318,182,122,612,8157,210,10504,1312,4342,1523,466
2020.02.16.12,902,324,182,122,612,7617,210,9968,1323,4328,1345,654
2020.02.16.13,900,318,182,122,612,7469,210,9814,1381,4274,1272,609
2020.02.16.14,899,327,182,121,612,7385,209,9735,1420,4193,1486,733
2020.02.16.15,898,333,183,121,612,7168,208,9522,1444,4563,1946,719
2020.02.16.16,905,336,183,120,612,7130,191,9477,1522,5141,2862,576
2020.02.16.17,906,354,178,178,612,3659,99,5985,1533,6569,5744,1227
2020.02.16.18,908,361,183,185,612,201,0,2450,1550,8392,8857,1928
2020.02.16.19,909,361,183,192,612,0,0,2220,1560,9394,9603,2135
2020.02.16.20,910,364,184,194,612,0,0,2227,1567,9601,9292,1968
2020.02.16.21,911,358,184,177,612,0,0,2205,1564,9477,8992,1849
2020.02.16.22,910,363,183,201,612,0,0,2233,1609,8898,8904,1646
2020.02.16.23,910,360,183,166,612,0,0,2192,1629,8332,8641,1388
2020.02.16.24,910,362,183,160,612,0,0,2189,1634,7837,8185,1076
