Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.07.10.01,906,312,218,328,3768,0,0,5481,2270,8463,8719,1808
2020.07.10.02,909,309,222,288,3954,0,0,5646,2269,7369,8842,1255
2020.07.10.03,913,306,223,286,3690,0,0,5395,2268,6663,8670,1254
2020.07.10.04,917,312,219,287,3312,0,0,5033,2270,6181,8524,1358
2020.07.10.05,919,319,219,288,2853,0,0,4580,2271,5988,8689,1608
2020.07.10.06,920,323,219,336,2548,0,0,4311,2270,6272,8954,1918
2020.07.10.07,919,327,218,343,2011,1302,48,5059,2270,7037,8193,1882
2020.07.10.08,915,340,219,329,1236,5492,267,8596,2270,6996,5880,1570
2020.07.10.09,906,340,222,293,894,8478,361,11414,2271,7160,3593,1499
2020.07.10.10,900,329,221,295,376,9978,369,12446,2271,6942,3462,1498
2020.07.10.11,895,327,219,295,196,10516,367,12810,2267,7595,3488,1572
2020.07.10.12,891,329,219,325,147,10723,372,12986,2266,8688,3859,1485
2020.07.10.13,887,329,220,337,153,10692,373,13002,2267,10606,3660,1640
2020.07.10.14,886,335,221,330,183,10647,370,12974,2267,12915,3447,1877
2020.07.10.15,884,337,220,330,309,10622,360,13079,2268,14514,3707,2131
2020.07.10.16,884,340,220,335,519,9971,351,12609,2270,16144,4390,2394
2020.07.10.17,884,351,220,341,632,9570,337,12365,2271,17557,4522,2634
2020.07.10.18,885,351,220,367,1186,8354,311,11742,2269,18313,4890,3176
2020.07.10.19,883,332,221,411,1574,5102,215,8955,2268,19922,5502,3897
2020.07.10.20,889,315,222,411,2023,1152,16,5144,2268,21334,6719,4044
2020.07.10.21,894,315,224,373,2500,0,0,4268,2269,20627,7198,3561
2020.07.10.22,895,314,225,357,2517,0,0,4275,2269,18813,7589,3286
2020.07.10.23,898,308,222,343,2386,0,0,4129,2267,15665,8874,2354
2020.07.10.24,904,319,221,337,2315,0,0,4052,2266,12869,9280,1819
