Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.01.20.01,907,342,203,91,2457,0,0,3976,2269,4807,8793,535
2021.01.20.02,905,339,203,87,2307,0,0,3802,2270,4548,8624,476
2021.01.20.03,906,340,202,87,2184,0,0,3698,2270,4496,8417,465
2021.01.20.04,907,343,203,86,2025,0,0,3523,2270,4507,8605,440
2021.01.20.05,908,343,203,84,2031,0,0,3532,2271,4638,8994,440
2021.01.20.06,908,341,202,93,2010,0,0,3522,2272,5525,9386,522
2021.01.20.07,908,339,198,115,2023,0,0,3529,2272,6172,10044,1261
2021.01.20.08,907,344,196,144,2150,502,0,4170,2270,6431,10285,1427
2021.01.20.09,905,346,203,136,1929,2907,0,6308,2269,5871,9230,764
2021.01.20.10,900,345,209,99,1882,4511,0,7936,2270,5140,7516,482
2021.01.20.11,897,343,212,88,1720,4806,0,8042,2270,5145,7372,96
2021.01.20.12,900,336,206,72,1931,5584,0,8948,2270,4857,6406,49
2021.01.20.13,900,343,209,91,2242,6072,0,9860,2269,4738,5197,123
2021.01.20.14,900,345,214,87,2111,6648,0,10265,2270,4716,4727,212
2021.01.20.15,902,338,214,71,2113,6876,0,10532,2269,5110,4461,181
2021.01.20.16,902,353,216,91,1930,5430,0,9084,2269,5625,5907,379
2021.01.20.17,902,355,218,107,1630,1401,0,4805,2269,6530,9166,1714
2021.01.20.18,903,338,219,167,1226,0,0,2842,2269,8823,10116,2550
2021.01.20.19,904,342,219,138,1069,0,0,2634,2268,9490,10221,2489
2021.01.20.20,904,345,219,128,998,0,0,2568,2268,9254,10032,2274
2021.01.20.21,906,345,220,126,916,0,0,2479,2268,8746,10120,1897
2021.01.20.22,908,347,220,124,966,0,0,2524,2267,8420,10053,1145
2021.01.20.23,908,346,220,103,951,0,0,2498,2270,8115,9492,603
2021.01.20.24,908,343,220,95,932,0,0,2462,2269,6821,9416,614
