Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.01.14.01,685,328,219,169,2628,0,0,4025,2278,6969,6310,1428
2020.01.14.02,686,327,220,167,2764,0,0,4159,2278,6751,5930,1177
2020.01.14.03,687,325,220,167,2648,0,0,4041,2277,6559,5845,1164
2020.01.14.04,686,326,219,167,2834,0,0,4228,2278,6379,5791,1169
2020.01.14.05,687,331,219,166,2926,0,0,4325,2277,6968,5630,1289
2020.01.14.06,688,335,219,204,2988,0,0,4429,2276,8050,5575,1853
2020.01.14.07,689,348,217,218,3299,4,0,4774,2276,9404,5929,2626
2020.01.14.08,689,348,217,256,3232,1302,0,6044,2276,10144,5346,2516
2020.01.14.09,689,342,214,256,3149,5088,86,9825,2276,8005,3727,1717
2020.01.14.10,687,328,197,228,2961,6776,202,11380,2276,6550,2479,1444
2020.01.14.11,687,325,209,189,2970,6918,239,11538,2277,6409,1834,1136
2020.01.14.12,682,328,213,188,3145,7116,240,11912,2278,5863,1289,1118
2020.01.14.13,672,313,214,187,3395,6492,190,11464,2278,5427,1893,1089
2020.01.14.14,671,311,216,204,3430,6663,215,11710,2278,5299,1741,1177
2020.01.14.15,672,295,209,212,3460,6305,209,11362,2277,5641,2123,1206
2020.01.14.16,672,297,218,224,3383,4572,138,9504,2276,6797,3632,1364
2020.01.14.17,675,311,222,242,3471,994,17,5933,2275,8222,6189,2502
2020.01.14.18,676,308,225,329,3369,67,0,4973,2275,9785,7426,3270
2020.01.14.19,679,309,225,329,3321,0,0,4863,2276,10011,7986,3159
2020.01.14.20,684,310,227,292,3388,0,0,4866,2275,10152,7446,3156
2020.01.14.21,690,307,225,252,3485,0,0,4925,2275,10053,6933,3069
2020.01.14.22,691,307,222,224,3502,0,0,4911,2275,9545,6638,2572
2020.01.14.23,691,296,221,209,3618,0,0,5001,2274,8768,6197,1821
2020.01.14.24,692,291,221,173,3555,0,0,4897,2275,7990,5805,1410
