Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.07.12.01,928,295,234,190,3887,80,0,5627,2266,13657,4159,1489
2021.07.12.02,931,295,235,206,3587,0,0,5272,2266,12709,4253,1184
2021.07.12.03,931,295,236,202,3294,0,0,4940,2266,12322,4293,1022
2021.07.12.04,931,293,235,202,3051,0,0,4699,2265,11660,4767,958
2021.07.12.05,934,295,234,203,2828,0,0,4471,2264,11936,4696,973
2021.07.12.06,938,301,234,202,2517,0,0,4175,2264,12597,4694,1122
2021.07.12.07,938,311,232,202,2370,916,0,4865,2264,13888,4097,1191
2021.07.12.08,935,309,232,181,2212,4510,0,8172,2264,13172,3562,907
2021.07.12.09,938,308,232,182,2322,8029,0,11866,2264,11745,2504,614
2021.07.12.10,935,310,233,190,2106,9916,52,13692,2264,11746,1690,517
2021.07.12.11,926,307,233,188,1720,10683,290,14319,2264,12127,1454,563
2021.07.12.12,922,304,232,188,1456,11370,352,14830,2264,12483,1175,842
2021.07.12.13,916,311,232,192,1401,11571,352,14940,2265,13810,295,1334
2021.07.12.14,913,317,229,204,1618,11660,346,15282,2266,14945,-439,1852
2021.07.12.15,912,319,231,238,2057,11416,335,15492,2264,16505,-864,1959
2021.07.12.16,911,322,230,238,2695,10942,310,15655,2263,17244,-897,2451
2021.07.12.17,914,322,230,284,3280,9972,236,15277,2263,18731,-1278,2717
2021.07.12.18,912,319,232,306,3780,8178,198,14029,2262,19716,-907,3348
2021.07.12.19,912,319,234,310,4240,4701,108,11015,2262,20906,614,3640
2021.07.12.20,916,320,234,309,4641,1041,11,7591,2264,21658,2040,3912
2021.07.12.21,922,317,234,307,4815,84,0,6673,2263,21021,2834,3683
2021.07.12.22,927,317,234,305,4893,20,0,6712,2264,19287,3543,3216
2021.07.12.23,928,301,233,211,4604,0,0,6266,2266,17039,4826,2128
2021.07.12.24,931,294,233,178,4213,0,0,5846,2267,14906,5264,1700
