Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.11.17.01,1012,233,200,142,255,0,0,1806,1118,8711,7837,1036
2020.11.17.02,1012,235,201,142,241,0,0,1791,1116,8041,7834,1014
2020.11.17.03,1013,235,201,142,428,0,0,1968,1117,7578,7706,946
2020.11.17.04,1014,236,201,142,492,0,0,2047,1117,7453,7637,978
2020.11.17.05,1013,237,200,141,408,0,0,1959,1116,8162,7419,1069
2020.11.17.06,1011,234,200,136,386,0,0,1930,1116,8999,7783,1167
2020.11.17.07,1012,234,199,150,348,238,0,2120,1116,10076,8090,1273
2020.11.17.08,1011,235,196,194,549,3801,42,5758,1116,8765,6702,1046
2020.11.17.09,1009,234,194,183,813,7279,178,9784,1117,6891,4622,918
2020.11.17.10,1005,234,194,141,1149,7978,116,10757,1116,6300,4033,897
2020.11.17.11,1002,237,192,94,1977,7818,345,11655,1116,5805,3678,931
2020.11.17.12,1000,236,193,95,1996,7931,380,11837,1117,5845,3859,987
2020.11.17.13,997,236,194,93,2207,7643,377,11718,1116,6065,4324,986
2020.11.17.14,997,205,192,93,2298,7177,349,11398,1116,6474,4832,999
2020.11.17.15,996,175,192,135,1939,6075,296,9925,1116,7757,5533,1098
2020.11.17.16,997,177,193,148,1527,2758,104,6107,1115,11245,6309,1211
2020.11.17.17,997,181,190,155,1478,311,7,3375,1115,13754,6883,1566
2020.11.17.18,999,178,196,194,1426,0,0,2951,1115,14515,7599,1861
2020.11.17.19,1001,177,198,159,1438,0,0,2936,1115,13941,7720,1881
2020.11.17.20,1001,176,199,155,1476,0,0,2967,1116,13303,7619,1743
2020.11.17.21,1000,176,199,155,1634,0,0,3121,1116,12508,7333,1650
2020.11.17.22,1002,177,198,154,1796,0,0,3278,1116,11155,7564,1443
2020.11.17.23,1006,176,198,144,1811,0,0,3310,1116,9088,8244,1242
2020.11.17.24,1006,175,198,150,1672,0,0,3163,1117,8124,7971,1125
