Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.16.01,981,356,244,377,2092,0,0,4050,2280,6068,9154,2823
2018.06.16.02,981,355,244,380,2093,0,0,4053,2280,5429,8597,2807
2018.06.16.03,981,356,244,380,2333,0,0,3313,2279,5765,8166,2767
2018.06.16.04,983,360,244,377,2199,0,0,4163,2279,4472,8044,2803
2018.06.16.05,985,364,244,379,2055,0,0,4027,2279,4550,8047,2817
2018.06.16.06,988,373,243,378,1952,0,0,3934,2279,4814,8319,2619
2018.06.16.07,991,388,244,404,1897,1210,0,5134,2278,4809,7173,2700
2018.06.16.08,988,389,245,376,1927,4350,153,8428,2278,3237,6101,2537
2018.06.16.09,986,390,245,337,1728,6778,464,10928,2278,2428,5123,2400
2018.06.16.10,983,383,243,336,1656,7935,579,12115,2279,2129,4495,2455
2018.06.16.11,979,380,243,332,1775,8390,599,12698,2278,1833,4349,2378
2018.06.16.12,976,372,243,331,2169,8999,609,13699,2278,1413,3768,2333
2018.06.16.13,974,367,241,336,2882,9102,590,14492,2277,1474,2692,2405
2018.06.16.14,973,360,241,328,3404,9283,491,15080,2279,1475,2139,2389
2018.06.16.15,973,363,241,330,3524,9095,555,15081,2279,1616,2394,2480
2018.06.16.16,973,368,242,341,3796,8897,584,15201,2278,1755,2710,2528
2018.06.16.17,974,373,243,368,4023,8147,510,14638,2278,2075,3480,2628
2018.06.16.18,976,370,242,369,3878,7177,419,13431,2279,3064,4155,2657
2018.06.16.19,979,374,244,447,3669,4495,300,10508,2279,3955,6515,2844
2018.06.16.20,982,372,245,562,3603,1044,58,6866,2278,4975,8869,3399
2018.06.16.21,985,372,244,564,3234,0,0,5399,2277,5815,9964,3428
2018.06.16.22,989,371,243,538,2984,0,0,5125,2277,5520,10173,3427
2018.06.16.23,991,353,243,435,3169,0,0,5191,2277,4929,9572,3172
2018.06.16.24,991,344,243,363,3232,0,0,5173,2277,4589,8403,2972
