Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.03.07.01,980,206,233,432,2040,0,0,3891,1128,6577,6463,3419
2019.03.07.02,980,206,233,432,2032,0,0,3883,1125,6227,6092,3356
2019.03.07.03,980,207,229,426,2147,0,0,3009,1125,6796,5928,3340
2019.03.07.04,981,207,228,375,2173,0,0,3964,1125,5885,5824,3350
2019.03.07.05,978,207,228,415,2036,0,0,3864,1125,6165,5890,3611
2019.03.07.06,977,207,228,416,1970,0,0,3798,1126,7163,6450,3405
2019.03.07.07,979,201,234,514,1962,395,0,4285,1126,7699,7320,3661
2019.03.07.08,981,194,235,527,2040,3755,0,7732,1126,6744,5761,3420
2019.03.07.09,982,199,233,525,1990,7123,18,11070,1126,5147,3712,3236
2019.03.07.10,981,201,233,444,1865,7944,108,11776,1126,4556,3046,3257
2019.03.07.11,980,201,232,424,1834,7956,128,11755,1126,4200,3067,3277
2019.03.07.12,979,200,235,408,1959,7901,203,11885,1126,4110,2739,3257
2019.03.07.13,978,202,239,410,2117,7334,229,11509,1125,4431,2813,3007
2019.03.07.14,977,202,239,421,2236,6741,216,11032,1125,4425,3421,2995
2019.03.07.15,977,200,237,425,2347,5890,131,10207,1125,4816,4048,2998
2019.03.07.16,976,203,240,447,2061,5085,127,9139,1125,5364,4873,3098
2019.03.07.17,977,205,241,506,2120,2981,87,7117,1124,6320,6155,3604
2019.03.07.18,985,206,242,554,2015,451,6,4459,1124,8567,7867,3893
2019.03.07.19,987,204,241,563,1720,0,0,3715,1125,10312,8666,4010
2019.03.07.20,986,203,241,557,1799,0,0,3786,1125,10484,8354,3994
2019.03.07.21,986,200,241,545,2352,0,0,4324,1125,9400,8282,3916
2019.03.07.22,984,201,241,533,2211,0,0,4170,1125,8993,7799,3797
2019.03.07.23,983,205,241,525,2210,0,0,4164,1125,8257,7022,3460
2019.03.07.24,983,207,241,478,2596,0,0,4505,1125,7246,6153,3389
