Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.05.03.01,898,372,203,452,2788,0,0,4713,2278,4555,6032,4466
2019.05.03.02,896,376,202,453,2746,0,0,4673,2278,3738,6077,4482
2019.05.03.03,895,378,201,451,2488,0,0,3518,2277,4765,5863,4255
2019.05.03.04,887,380,205,452,2160,0,0,4084,2277,4025,5705,4424
2019.05.03.05,886,380,205,452,2276,0,0,4199,2279,4161,5717,4167
2019.05.03.06,887,379,204,487,2130,0,0,4087,2279,4185,6985,4203
2019.05.03.07,887,377,201,499,1823,897,8,4692,2279,4669,7312,4383
2019.05.03.08,886,379,200,501,1318,4794,208,8286,2277,3672,5767,4316
2019.05.03.09,859,384,197,501,689,8197,403,11230,2276,2661,4036,4207
2019.05.03.10,841,379,196,502,378,9324,490,12110,2277,2117,3878,3910
2019.05.03.11,839,374,190,483,191,9851,490,12418,2276,2178,3493,3699
2019.05.03.12,837,373,196,464,73,9925,371,12239,2274,2256,3075,3757
2019.05.03.13,836,376,203,465,119,10269,450,12718,2275,2196,2571,3674
2019.05.03.14,835,381,203,500,209,9674,471,12273,2275,2324,2967,3865
2019.05.03.15,834,381,203,497,422,10462,484,13283,2274,2174,2452,3923
2019.05.03.16,834,385,203,493,1043,10107,410,13475,2273,2449,2605,3907
2019.05.03.17,834,389,205,450,1796,9336,357,13367,2274,3358,2113,4276
2019.05.03.18,837,390,205,457,2274,7511,391,12065,2275,3798,3924,4292
2019.05.03.19,838,389,205,540,2426,3342,216,7956,2275,5247,6719,4682
2019.05.03.20,839,387,209,590,2521,332,0,4878,2278,6951,8570,4745
2019.05.03.21,841,381,209,603,2892,0,0,4926,2277,7287,8524,4828
2019.05.03.22,843,381,209,605,3263,0,0,5301,2278,6702,7856,4716
2019.05.03.23,843,380,209,491,3402,0,0,5325,2277,5878,7012,4657
2019.05.03.24,855,382,210,479,3743,0,0,5669,2278,5213,5946,4438
