Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.09.10.01,950,360,230,246,3332,0,0,5118,2261,7388,7425,2466
2018.09.10.02,950,363,224,240,3757,0,0,5534,2261,5988,7257,2320
2018.09.10.03,950,364,231,239,3742,0,0,4576,2259,6552,7004,2217
2018.09.10.04,952,363,231,239,3348,0,0,5133,2259,5593,7183,2133
2018.09.10.05,954,370,234,239,2963,0,0,4760,2258,5840,7526,2331
2018.09.10.06,932,381,233,355,2862,0,0,4763,2256,6505,7770,2632
2018.09.10.07,921,392,230,346,2517,62,0,4468,2257,7333,9083,2808
2018.09.10.08,930,391,229,387,2132,2380,70,6519,2258,7413,8221,2731
2018.09.10.09,939,395,228,392,1934,6597,359,10844,2254,6425,6381,2260
2018.09.10.10,930,394,225,275,1826,8475,532,12657,2252,6115,5695,2286
2018.09.10.11,922,401,225,270,1695,9126,555,13194,2251,6482,5642,2182
2018.09.10.12,902,395,221,270,1635,9549,583,13555,2250,7205,4922,2117
2018.09.10.13,903,400,225,270,1853,9613,627,13891,2249,7738,5061,2158
2018.09.10.14,901,401,228,270,2168,9600,627,14195,2247,8628,5236,2382
2018.09.10.15,900,401,226,277,2566,9517,630,14517,2246,8950,6150,2528
2018.09.10.16,899,396,228,336,3135,9017,627,14638,2249,10140,6023,3021
2018.09.10.17,897,393,228,364,3377,8143,589,13991,2252,11219,6705,3076
2018.09.10.18,898,392,228,454,3405,5519,491,11387,2252,12420,8216,3410
2018.09.10.19,920,390,230,517,3600,1324,83,7064,2249,14665,9017,3892
2018.09.10.20,931,402,231,525,4020,0,0,6109,2250,13893,10090,3706
2018.09.10.21,931,402,230,506,4079,0,0,6148,2250,12597,10303,3392
2018.09.10.22,933,403,230,468,4038,0,0,6072,2252,11343,9664,2991
2018.09.10.23,938,386,230,422,4084,0,0,6060,2255,10235,7917,2814
2018.09.10.24,941,378,231,354,3907,0,0,5811,2256,8378,7631,2613
