Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.07.10.01,939,369,235,177,4626,3,0,6345,2267,15888,4002,1678
2021.07.10.02,938,344,235,156,4748,4,0,6421,2266,14639,3610,1383
2021.07.10.03,938,341,235,161,4568,0,0,6233,2264,13077,3812,1305
2021.07.10.04,939,344,236,162,4427,0,0,6073,2263,12366,4098,1091
2021.07.10.05,939,346,236,161,3978,0,0,5640,2263,12019,4364,1111
2021.07.10.06,939,355,236,170,3578,0,0,5258,2264,12127,4832,1120
2021.07.10.07,939,369,236,201,3242,1032,0,5911,2266,11495,4545,1026
2021.07.10.08,936,370,235,146,3102,4657,0,9313,2268,10320,3955,747
2021.07.10.09,932,372,235,144,2627,7505,0,11677,2266,10128,3272,546
2021.07.10.10,926,367,236,143,2223,9871,0,13671,2266,10110,1889,812
2021.07.10.11,924,368,235,183,2125,10985,0,14804,2266,10591,1411,871
2021.07.10.12,923,381,235,186,2294,10877,0,14909,2268,12064,1551,915
2021.07.10.13,923,370,226,190,2469,11237,0,15382,2269,13460,1257,1307
2021.07.10.14,920,370,233,195,2702,11471,0,15879,2270,14914,916,1453
2021.07.10.15,916,373,232,203,3160,11132,0,15993,2269,16467,404,1881
2021.07.10.16,918,371,233,205,3711,10445,0,15913,2268,17487,142,2549
2021.07.10.17,918,373,233,250,4048,9786,62,15686,2267,18598,-231,3017
2021.07.10.18,922,391,232,313,4195,8061,125,14365,2267,20173,232,3201
2021.07.10.19,925,393,231,315,4199,4918,70,11273,2267,22190,977,3618
2021.07.10.20,927,388,230,315,4038,1194,0,7205,2268,23924,1774,4183
2021.07.10.21,932,386,229,314,4182,141,0,6195,2267,22871,3045,3792
2021.07.10.22,936,387,229,277,4171,97,0,6101,2267,19819,4987,3512
2021.07.10.23,938,356,225,219,4443,50,0,6223,2266,18094,5181,2461
2021.07.10.24,940,344,234,195,4400,0,0,6076,2267,16203,5209,2038
