Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.08.13.01,972,368,238,346,3032,0,0,4956,2254,8887,8415,2666
2018.08.13.02,976,368,236,327,2637,0,0,4544,2241,8255,8213,2400
2018.08.13.03,979,369,235,292,2423,0,0,3319,2240,8829,8231,2283
2018.08.13.04,980,370,235,291,2286,0,0,4162,2240,7748,8098,2217
2018.08.13.05,981,375,235,291,2206,0,0,4088,2241,7566,8954,2250
2018.08.13.06,980,381,235,325,1980,0,0,3901,2243,8359,8893,2573
2018.08.13.07,981,387,234,399,2000,283,0,4284,2245,8779,9421,2917
2018.08.13.08,985,389,231,380,1984,2994,39,7002,2245,8712,8218,2820
2018.08.13.09,981,381,235,348,2008,6374,226,10553,2246,8151,7082,2389
2018.08.13.10,977,394,235,343,1833,8159,341,12282,2247,8218,6414,2370
2018.08.13.11,971,384,236,338,1538,9105,480,13052,2251,8613,5911,2514
2018.08.13.12,944,362,238,333,1438,9302,532,13149,2253,9828,5648,2521
2018.08.13.13,939,363,238,333,1526,9078,600,13077,2250,11222,5464,2661
2018.08.13.14,938,379,238,364,1673,9176,541,13309,2242,11536,6214,2853
2018.08.13.15,935,398,238,432,1930,8975,524,13432,2234,12533,6534,3122
2018.08.13.16,933,399,237,507,2341,8827,581,13825,2233,13345,6369,3342
2018.08.13.17,935,394,236,511,2823,8078,549,13526,2233,14242,6206,3721
2018.08.13.18,934,384,236,590,3333,6168,479,12124,2233,15252,6736,3837
2018.08.13.19,944,384,236,596,3463,2702,245,8570,2231,16464,7931,4207
2018.08.13.20,961,384,236,595,3670,269,1,6116,2232,16658,8913,4116
2018.08.13.21,965,384,235,595,3949,0,0,6128,2235,15528,9505,3894
2018.08.13.22,968,382,235,556,3837,0,0,5978,2240,13976,9574,3713
2018.08.13.23,973,370,235,446,3734,0,0,5758,2240,12390,8551,3368
2018.08.13.24,975,362,235,394,3763,0,0,5729,2243,10142,8209,2896
