Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.06.19.01,844,407,206,512,4113,0,0,6082,2268,4245,8228,3798
2019.06.19.02,844,405,207,509,4149,0,0,6114,2268,3602,7544,3885
2019.06.19.03,845,411,207,471,3892,0,0,4981,2267,4191,7511,3667
2019.06.19.04,846,412,208,473,3684,0,0,5623,2267,3246,7352,3675
2019.06.19.05,850,411,204,499,3466,0,0,5430,2268,3084,7901,3700
2019.06.19.06,851,410,203,504,3161,21,0,5150,2264,2929,8924,4089
2019.06.19.07,851,409,205,478,2981,1724,61,6709,2264,3096,8556,4110
2019.06.19.08,851,408,198,508,2508,5741,253,10467,2266,3007,6567,3716
2019.06.19.09,838,395,189,512,2132,8339,425,12830,2267,2941,5515,3699
2019.06.19.10,817,381,191,471,1936,9395,492,13683,2264,2821,5420,3419
2019.06.19.11,792,383,200,429,1725,9931,524,13984,2263,3171,4777,3575
2019.06.19.12,793,383,202,429,1480,10314,534,14135,2267,3327,4976,3609
2019.06.19.13,774,383,201,433,1318,10433,548,14090,2270,3620,5285,3625
2019.06.19.14,829,382,201,441,1475,10114,432,13874,2270,4457,5232,3787
2019.06.19.15,834,380,201,478,1993,10031,471,14388,2270,4904,4725,4064
2019.06.19.16,836,380,202,479,2851,9825,527,15100,2270,5463,4546,4106
2019.06.19.17,838,383,204,482,3521,9182,516,15126,2264,6092,4859,4183
2019.06.19.18,837,380,201,536,4169,7785,477,14385,2265,6552,5797,4261
2019.06.19.19,835,380,200,654,4350,4752,327,11498,2266,7544,7619,4651
2019.06.19.20,836,383,202,689,4430,1110,64,7714,2267,8705,9540,4925
2019.06.19.21,838,382,202,703,4445,0,0,6570,2268,9184,9953,4706
2019.06.19.22,840,379,204,706,4408,0,0,6537,2268,8284,9993,4479
2019.06.19.23,841,377,205,692,4344,0,0,6459,2267,7138,8740,4383
2019.06.19.24,843,379,206,644,4506,0,0,6578,2270,5244,8104,4304
