Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.22.01,978,334,241,332,3836,0,0,5721,2278,6907,7490,2445
2018.06.22.02,979,335,240,293,3500,0,0,5347,2277,4747,8998,2197
2018.06.22.03,980,336,240,292,3537,0,0,4405,2278,4514,9278,2080
2018.06.22.04,982,334,241,297,3649,0,0,5503,2279,3332,8943,2095
2018.06.22.05,982,338,242,294,3143,0,0,4999,2278,3692,9271,2151
2018.06.22.06,984,347,242,332,2790,0,0,4695,2279,4359,9771,2321
2018.06.22.07,983,372,242,350,2297,1584,66,5894,2279,4152,9907,2407
2018.06.22.08,967,402,241,299,1808,5433,318,9468,2280,3270,8478,2570
2018.06.22.09,956,407,241,302,1407,7997,524,11834,2279,3140,7048,2567
2018.06.22.10,952,405,242,307,1048,9028,565,12547,2278,3307,6813,2496
2018.06.22.11,949,402,239,305,720,9601,616,12832,2277,3941,6476,2609
2018.06.22.12,928,415,238,350,574,9895,638,13038,2277,4637,6631,2472
2018.06.22.13,924,417,236,361,638,9947,652,13175,2275,5520,6625,2606
2018.06.22.14,923,426,236,360,822,9889,649,13305,2274,7216,6587,2492
2018.06.22.15,930,413,237,376,1274,9768,643,13641,2274,8922,6149,2670
2018.06.22.16,933,417,238,510,1882,9359,599,13938,2275,10409,5493,3222
2018.06.22.17,932,429,239,504,2685,8689,630,14108,2276,11563,5335,3491
2018.06.22.18,929,433,240,510,3297,7474,592,13475,2277,12141,5674,4030
2018.06.22.19,946,436,241,605,3634,4746,450,11058,2277,13081,6760,4277
2018.06.22.20,957,433,236,605,3784,1138,122,7275,2277,14777,7579,4548
2018.06.22.21,961,435,234,598,4045,8,6,6287,2278,14151,8571,4189
2018.06.22.22,965,417,241,531,4016,0,0,6170,2277,12317,9249,3922
2018.06.22.23,968,405,243,468,3925,0,0,6009,2276,11095,8667,2998
2018.06.22.24,970,392,243,412,3944,0,0,5961,2276,8850,8609,2622
