Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.01.17.01,890,319,222,302,2035,0,0,3768,2262,6615,6836,1441
2019.01.17.02,891,317,224,295,2216,0,0,3943,2262,6022,6452,1415
2019.01.17.03,890,320,224,279,2287,0,0,3110,2262,6981,5816,1418
2019.01.17.04,876,323,223,284,1763,0,0,3469,2263,6388,5958,1402
2019.01.17.05,832,338,223,295,1383,0,0,3071,2263,6854,6300,1616
2019.01.17.06,850,342,224,315,1186,0,0,2917,2263,7416,7157,1675
2019.01.17.07,850,326,223,326,1221,0,0,2946,2263,8623,8023,1889
2019.01.17.08,852,339,221,325,1431,354,0,3522,2263,9585,8034,2054
2019.01.17.09,853,349,218,321,1741,1383,0,4865,2263,9494,7452,1781
2019.01.17.10,853,350,217,298,1778,2733,0,6229,2262,9078,6785,1745
2019.01.17.11,852,350,216,292,2173,3080,0,6963,2261,8694,6528,1766
2019.01.17.12,859,339,216,297,2113,2452,0,6276,2261,8768,6928,1889
2019.01.17.13,864,342,218,305,2610,2610,0,6949,2260,8595,6308,1778
2019.01.17.14,881,350,220,298,3303,2778,0,7830,2259,7616,6290,1778
2019.01.17.15,881,350,219,301,2920,1460,0,6131,2257,8514,7110,1851
2019.01.17.16,880,351,220,311,2259,879,0,4900,2254,9084,7881,1818
2019.01.17.17,890,352,220,324,2121,326,0,4233,2254,9672,8139,2086
2019.01.17.18,883,340,222,385,2526,0,0,4356,2254,10065,8943,2433
2019.01.17.19,899,335,222,398,2825,0,0,4679,2254,9882,8850,2544
2019.01.17.20,899,341,222,359,2922,0,0,4743,2254,9742,8745,2134
2019.01.17.21,899,341,222,301,3141,0,0,4904,2255,9419,8169,2044
2019.01.17.22,891,339,222,298,3407,0,0,5157,2255,7955,8081,1951
2019.01.17.23,896,341,222,267,3329,0,0,5055,2256,6860,7557,1875
2019.01.17.24,895,353,221,260,3251,0,0,4980,2254,5710,7285,1856
