Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.03.07.01,689,298,211,153,3988,0,0,5316,1146,7250,5848,764
2021.03.07.02,689,298,211,154,3986,0,0,5321,1147,6590,5861,747
2021.03.07.03,689,299,211,154,3960,0,0,5294,1146,6694,6085,438
2021.03.07.04,693,297,212,157,3765,0,0,5116,1147,6715,6137,404
2021.03.07.05,693,300,212,158,3427,0,0,4784,1147,6873,6380,408
2021.03.07.06,693,300,212,158,2933,0,0,4309,1147,7288,6690,565
2021.03.07.07,693,302,211,157,2310,737,0,4332,1147,7099,6508,954
2021.03.07.08,692,303,211,152,1541,3988,22,6810,1147,5271,6047,772
2021.03.07.09,692,304,213,106,971,6303,152,8585,1147,4674,5681,349
2021.03.07.10,691,297,213,106,749,7462,161,9691,1147,3276,4702,703
2021.03.07.11,689,293,213,105,650,8424,26,10389,1147,2441,4223,471
2021.03.07.12,688,296,212,105,588,8717,0,10569,1147,1995,3006,735
2021.03.07.13,683,296,213,106,606,9045,0,10982,1147,2124,2233,787
2021.03.07.14,681,302,213,106,704,8160,0,10215,1147,2373,3408,425
2021.03.07.15,682,316,214,105,781,7012,0,9165,1147,2769,3994,699
2021.03.07.16,684,309,213,105,984,5156,0,7554,1147,4244,5103,1211
2021.03.07.17,682,309,213,151,1633,2311,0,5396,1148,6936,6067,1391
2021.03.07.18,686,302,213,160,1964,517,0,3905,1148,8999,7420,1520
2021.03.07.19,685,292,212,174,2053,0,0,3368,1147,11160,7554,1761
2021.03.07.20,687,293,213,174,2454,0,0,3776,1148,11441,7140,1603
2021.03.07.21,688,291,213,164,2660,0,0,3968,1147,10295,7492,1441
2021.03.07.22,688,290,213,163,3042,0,0,4351,1147,9468,7444,1141
2021.03.07.23,690,288,211,148,2887,0,0,4204,1146,8725,7143,889
2021.03.07.24,691,284,212,149,3579,0,0,4829,1146,7439,6487,861
