Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.02.26.01,1019,351,225,127,1436,0,0,3102,1147,8278,7855,673
2021.02.26.02,1020,350,226,127,1583,0,0,3270,1147,7759,7599,674
2021.02.26.03,1019,349,226,128,1488,0,0,3171,1147,7797,7389,707
2021.02.26.04,1020,350,226,128,1409,0,0,3095,1147,7971,7348,681
2021.02.26.05,1020,353,226,128,1521,0,0,3197,1147,8242,7399,700
2021.02.26.06,1020,351,225,140,1555,0,0,3243,1147,8965,7408,1317
2021.02.26.07,1019,350,225,178,1585,416,0,3687,1147,9508,7958,1575
2021.02.26.08,1019,350,223,146,1324,5212,125,8083,1148,7577,6566,976
2021.02.26.09,1020,349,222,133,1159,10172,226,13136,1148,5177,4212,254
2021.02.26.10,1019,349,222,126,1136,11284,262,14393,1147,3973,2717,247
2021.02.26.11,1016,348,222,89,1157,11411,311,14536,1147,3058,2578,144
2021.02.26.12,1015,348,222,89,1513,11377,310,14882,1147,2780,1875,59
2021.02.26.13,1013,347,223,108,2194,10549,310,14754,1147,2972,1113,160
2021.02.26.14,1011,340,222,112,2912,9674,307,14563,1146,3047,1184,205
2021.02.26.15,1011,346,221,112,3011,10709,302,15617,1146,2868,915,154
2021.02.26.16,1012,356,224,116,3470,10413,273,15955,1146,3295,1045,160
2021.02.26.17,1012,359,223,166,3714,5869,191,11830,1147,5153,3715,626
2021.02.26.18,1014,357,225,213,3838,704,48,6544,1147,8013,7047,1658
2021.02.26.19,1014,358,225,218,3779,0,47,5612,1147,9626,7690,2069
2021.02.26.20,1013,355,226,217,4030,0,47,5835,1147,9236,7931,1695
2021.02.26.21,1014,354,224,209,3752,0,28,5575,1147,8986,7693,1741
2021.02.26.22,1019,354,213,171,3794,0,0,5511,1147,8689,7372,1550
2021.02.26.23,1019,352,212,154,3569,0,0,5284,1146,8418,7432,913
2021.02.26.24,1020,354,222,141,3455,0,0,5162,1146,7749,7091,731
