Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.02.10.01,983,277,210,124,3618,0,0,5162,1144,8743,5428,357
2021.02.10.02,982,277,209,122,3797,0,0,5344,1144,8502,5172,171
2021.02.10.03,982,278,209,122,3958,0,0,5505,1144,8358,4902,153
2021.02.10.04,983,285,210,122,3904,0,0,5473,1144,8532,4601,146
2021.02.10.05,982,312,207,122,3946,0,0,5517,1144,9252,4401,152
2021.02.10.06,982,330,202,128,4064,0,0,5670,1144,9570,5129,368
2021.02.10.07,982,329,201,172,3876,23,0,5572,1144,9801,5694,1445
2021.02.10.08,983,330,200,175,3470,2759,0,7719,1144,9378,4956,1425
2021.02.10.09,980,326,189,129,2774,7154,75,11485,1144,7891,2749,911
2021.02.10.10,978,315,186,127,2186,8959,208,12933,1144,5847,2508,613
2021.02.10.11,977,321,188,119,1916,9386,251,13161,1144,4720,2351,578
2021.02.10.12,976,325,194,78,1571,9515,296,12963,1144,4267,2199,540
2021.02.10.13,974,327,199,88,1327,9591,312,12820,1144,4276,2436,275
2021.02.10.14,971,329,207,91,1678,9601,312,13166,1143,4583,1616,276
2021.02.10.15,970,321,210,97,2105,9706,304,13716,1143,5027,1622,-29
2021.02.10.16,971,327,210,138,2198,8416,282,12651,1143,5720,1930,433
2021.02.10.17,971,333,209,153,2300,3855,170,8293,1143,8114,4817,820
2021.02.10.18,974,327,206,196,2564,176,4,4472,1143,10774,7008,1897
2021.02.10.19,973,330,207,197,3074,0,0,4728,1144,11571,7353,1942
2021.02.10.20,974,333,207,198,3315,0,0,4980,1144,11571,6892,1779
2021.02.10.21,975,333,207,189,3354,0,0,5022,1144,11046,6906,1425
2021.02.10.22,975,334,207,149,2800,0,0,4480,1145,10794,7142,915
2021.02.10.23,975,329,208,138,2208,0,0,3826,1144,10519,6871,666
2021.02.10.24,976,328,208,139,2359,0,0,3963,1144,9852,5907,619
