Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.09.11.01,948,373,231,261,3763,0,0,5576,2256,7011,7393,2715
2018.09.11.02,950,367,230,254,3440,0,0,5241,2256,6096,7461,2676
2018.09.11.03,953,364,231,218,3319,0,0,4132,2256,6677,7273,2600
2018.09.11.04,954,364,230,216,3269,0,0,5033,2255,5596,7182,2419
2018.09.11.05,955,375,230,278,3106,0,0,4944,2255,5723,7290,2471
2018.09.11.06,955,389,231,321,3249,0,0,5145,2251,6276,7648,2654
2018.09.11.07,956,393,231,384,3000,98,0,5062,2248,6571,9281,2929
2018.09.11.08,956,390,231,373,2737,2637,95,7419,2247,6677,7831,2950
2018.09.11.09,954,395,228,287,2648,6831,393,11736,2246,5670,5718,2347
2018.09.11.10,948,403,224,217,2757,8775,548,13872,2247,5525,4096,2251
2018.09.11.11,944,401,230,217,2747,9424,564,14527,2248,5701,3522,2196
2018.09.11.12,919,394,230,210,2626,9660,596,14635,2248,5543,4254,2178
2018.09.11.13,914,398,229,219,2768,9429,634,14591,2247,6686,4120,2128
2018.09.11.14,913,403,227,252,3409,9592,632,15428,2246,6845,4413,2222
2018.09.11.15,923,407,222,260,3795,9534,633,15774,2246,7509,4607,2338
2018.09.11.16,934,401,222,300,4208,9146,623,15834,2245,8448,4978,2487
2018.09.11.17,936,403,220,380,4389,8192,581,15101,2239,9224,5602,2924
2018.09.11.18,934,404,220,488,4333,5457,490,12326,2238,10193,7522,3283
2018.09.11.19,942,403,226,537,4273,1222,121,7724,2238,11754,9540,3707
2018.09.11.20,947,404,228,535,4411,0,0,6525,2239,12216,10029,3641
2018.09.11.21,950,404,230,498,4417,0,0,6499,2242,11580,9856,3434
2018.09.11.22,951,403,230,418,4050,0,0,6052,2245,10783,9250,3115
2018.09.11.23,952,382,230,365,3830,0,0,5759,2250,9601,8149,3028
2018.09.11.24,954,368,230,339,3817,0,0,5708,2250,7853,7835,2689
