Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.06.17.01,931,303,218,205,2567,0,0,4233,2278,13734,6495,972
2021.06.17.02,935,284,218,207,2078,0,0,3710,2278,12876,6321,886
2021.06.17.03,937,300,219,209,1852,0,0,3506,2278,12155,6306,861
2021.06.17.04,938,304,219,217,1540,0,0,3205,2279,12088,6132,853
2021.06.17.05,939,307,219,212,1291,0,0,2960,2280,12008,6045,873
2021.06.17.06,940,315,219,212,1063,0,0,2732,2280,12323,6590,932
2021.06.17.07,940,330,218,212,939,1427,0,3921,2279,12762,6569,614
2021.06.17.08,936,329,218,194,965,5319,0,7765,2279,12344,5503,181
2021.06.17.09,932,323,218,195,797,8327,0,10688,2278,12103,3973,43
2021.06.17.10,927,324,217,192,687,9924,0,12223,2277,12005,3055,61
2021.06.17.11,925,322,218,192,674,10013,0,12360,2274,13312,2799,88
2021.06.17.12,921,324,217,191,612,10747,174,13133,2276,14660,2290,90
2021.06.17.13,917,324,214,196,681,11200,241,13768,2277,15459,1672,893
2021.06.17.14,902,324,209,198,650,11028,61,13401,2278,17193,1679,1340
2021.06.17.15,916,323,215,196,616,10708,9,12989,2278,18776,1775,1927
2021.06.17.16,913,326,215,225,1016,10368,1,13063,2278,20104,1973,2195
2021.06.17.17,915,335,213,296,1488,9335,0,12625,2278,21334,2162,2527
2021.06.17.18,912,331,214,304,1996,7874,0,11713,2279,21084,2876,3131
2021.06.17.19,913,333,215,321,2092,4727,0,8788,2278,22087,4534,3383
2021.06.17.20,913,315,216,324,2667,1266,0,5791,2276,22931,5173,3855
2021.06.17.21,882,311,219,314,3529,0,0,5221,2276,21836,5675,3474
2021.06.17.22,918,305,218,286,3682,0,0,5376,2275,20160,6136,2971
2021.06.17.23,927,286,217,231,3341,0,0,4978,2274,17835,6771,2257
2021.06.17.24,927,278,218,204,3174,0,0,4773,2275,16060,6550,1781
