Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.08.12.01,917,341,213,258,3075,0,0,4766,2270,8182,8307,1902
2020.08.12.02,921,340,214,256,2958,0,0,4657,2271,7390,8391,1516
2020.08.12.03,924,341,213,257,2871,0,0,4565,2271,6554,8671,1369
2020.08.12.04,925,340,213,256,2721,0,0,4416,2271,5930,8899,1368
2020.08.12.05,925,342,214,258,2446,0,0,4152,2270,5986,9060,1400
2020.08.12.06,926,351,213,258,2091,0,0,3807,2271,6356,9369,1845
2020.08.12.07,926,366,201,258,1690,506,5,3874,2270,7409,9090,2067
2020.08.12.08,924,365,197,260,1221,4438,204,7367,2269,7001,7444,1504
2020.08.12.09,920,363,205,244,849,8509,355,11333,2270,6681,5042,1093
2020.08.12.10,915,362,194,242,496,10022,372,12570,2269,7188,4159,870
2020.08.12.11,907,359,178,239,317,10728,370,13078,2268,7448,3916,991
2020.08.12.12,903,356,186,242,280,11057,369,13384,2268,8117,4237,896
2020.08.12.13,899,355,198,238,350,11147,367,13548,2270,9501,3815,1469
2020.08.12.14,898,359,206,230,599,11063,364,13710,2272,10978,3940,1872
2020.08.12.15,900,359,205,240,806,10872,359,13751,2272,12787,4280,2083
2020.08.12.16,898,360,202,258,891,10426,347,13396,2272,14844,4192,2490
2020.08.12.17,898,371,202,286,1164,9090,337,12432,2274,16373,4335,3331
2020.08.12.18,898,369,203,324,1359,6822,301,10405,2274,18145,5173,3819
2020.08.12.19,897,371,211,367,1668,3313,175,7187,2274,20381,5527,4532
2020.08.12.20,895,370,215,373,2102,406,2,4426,2274,21101,5922,4769
2020.08.12.21,899,369,216,376,2278,25,0,4164,2273,19624,6660,4401
2020.08.12.22,904,371,215,337,2288,0,0,4074,2271,17938,6858,3760
2020.08.12.23,909,347,214,291,2341,0,0,4069,2273,15171,7802,2577
2020.08.12.24,911,320,215,287,2266,0,0,3959,2274,12399,8060,2347
