Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.04.01.01,937,299,209,189,3625,0,0,5224,2267,4900,6938,672
2020.04.01.02,939,296,210,185,3593,0,0,5187,2269,4573,6577,610
2020.04.01.03,940,299,211,182,3522,0,0,5127,2272,4558,6201,642
2020.04.01.04,942,299,211,182,3548,0,0,5155,2271,4467,6123,625
2020.04.01.05,944,300,211,190,3531,0,0,5150,2269,4396,6560,620
2020.04.01.06,945,297,211,212,3306,0,0,4942,2270,4769,7313,743
2020.04.01.07,946,300,211,255,3202,32,0,4946,2270,5110,7777,1110
2020.04.01.08,947,302,208,221,2633,2455,0,6766,2268,5261,6297,1182
2020.04.01.09,945,302,208,216,2558,7250,93,11571,2268,3826,2729,1132
2020.04.01.10,938,288,207,183,2500,8793,195,13104,2269,3648,1060,733
2020.04.01.11,930,284,206,137,2456,8337,238,12589,2270,3439,709,643
2020.04.01.12,930,280,206,138,3031,7372,244,12201,2269,2967,907,620
2020.04.01.13,928,285,208,141,3275,7040,246,12123,2266,3017,686,446
2020.04.01.14,927,282,207,143,3549,6806,245,12159,2266,2774,446,457
2020.04.01.15,921,284,206,144,3334,6983,244,12116,2267,2818,343,548
2020.04.01.16,888,290,207,145,3511,6836,239,12116,2268,2914,444,719
2020.04.01.17,859,309,206,151,3688,6590,225,12027,2269,2995,1005,1080
2020.04.01.18,873,308,207,206,3430,5777,162,10964,2271,3627,2526,1429
2020.04.01.19,869,309,207,257,3006,1953,34,6633,2272,6462,5231,2113
2020.04.01.20,877,305,208,259,3023,22,0,4695,2272,6986,7571,2899
2020.04.01.21,881,307,208,260,2870,0,0,4498,2272,7288,7936,2671
2020.04.01.22,881,308,207,259,2510,0,0,4137,2272,6791,8117,2374
2020.04.01.23,870,303,207,200,2236,0,0,3788,2273,6365,8043,1829
2020.04.01.24,873,300,208,184,2323,0,0,3860,2275,5745,7421,1547
