Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.05.18.01,855,333,195,228,4768,0,0,6376,2274,6466,6250,1046
2021.05.18.02,859,333,195,233,4650,0,0,6252,2273,6046,6160,982
2021.05.18.03,873,332,195,232,4636,0,0,6250,2273,5252,6447,962
2021.05.18.04,874,333,195,233,4647,0,0,6252,2273,5252,6852,659
2021.05.18.05,875,328,195,233,4696,0,0,6302,2274,5022,6767,959
2021.05.18.06,875,324,195,235,4529,0,0,6153,2275,5567,7186,1195
2021.05.18.07,874,326,195,244,4226,1812,33,7526,2274,5983,6548,1194
2021.05.18.08,874,318,188,244,4162,6570,191,12325,2274,4681,4700,693
2021.05.18.09,870,313,188,240,4124,9345,313,15335,2276,4291,2792,299
2021.05.18.10,865,306,188,220,3771,10195,346,15866,2276,4259,2023,83
2021.05.18.11,861,299,188,215,3776,10644,363,16318,2275,4104,1167,-6
2021.05.18.12,860,298,188,212,3721,11158,376,16794,2275,4091,-6,-19
2021.05.18.13,862,305,188,213,4110,11831,380,17824,2276,3956,-1037,-61
2021.05.18.14,861,303,188,214,4504,11850,379,18290,2278,3762,-1522,191
2021.05.18.15,859,304,189,213,4547,12058,373,18528,2277,3437,-1232,466
2021.05.18.16,860,306,189,216,4856,12089,362,18887,2276,2943,-859,858
2021.05.18.17,861,315,189,208,4993,11322,337,18263,2277,3668,116,966
2021.05.18.18,862,328,190,214,4760,9435,278,16245,2279,4719,1776,1420
2021.05.18.19,864,337,193,229,4423,4947,158,11449,2278,6085,5291,2372
2021.05.18.20,867,338,194,251,4242,689,9,6711,2279,8270,7582,3062
2021.05.18.21,869,336,194,258,4292,0,0,5927,2279,8551,8630,2965
2021.05.18.22,874,337,194,259,4304,0,0,5944,2278,7682,9276,2289
2021.05.18.23,875,329,194,254,4412,0,0,6041,2277,6846,8477,1957
2021.05.18.24,876,326,195,241,4424,0,0,6053,2277,6114,7729,1594
