Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.12.28.01,653,301,224,270,706,0,0,2118,2271,9126,7321,1631
2019.12.28.02,652,302,224,266,505,0,0,1912,2272,8884,6875,1689
2019.12.28.03,652,305,224,263,575,0,0,1981,2272,7977,7113,1717
2019.12.28.04,652,300,223,225,840,0,0,2203,2273,7947,6751,1690
2019.12.28.05,653,306,223,224,934,0,0,2301,2272,7804,6782,1866
2019.12.28.06,654,310,223,278,999,0,0,2424,2271,7750,7333,1962
2019.12.28.07,653,322,224,274,1024,0,0,2470,2271,7259,8636,2188
2019.12.28.08,653,323,223,274,971,1436,0,3880,2271,7260,7949,1990
2019.12.28.09,653,325,224,238,803,5481,65,7789,2273,5210,5894,1832
2019.12.28.10,651,329,224,215,757,7484,335,9995,2272,3924,4363,1452
2019.12.28.11,650,325,224,210,780,7017,407,9613,2272,3767,4446,1168
2019.12.28.12,648,328,223,209,845,7036,412,9701,2272,3700,4095,981
2019.12.28.13,648,327,224,204,856,7067,410,9736,2272,3451,3856,972
2019.12.28.14,648,328,224,201,841,7298,401,9941,2272,3494,3551,969
2019.12.28.15,648,331,224,198,837,6927,361,9524,2273,3845,4076,1039
2019.12.28.16,648,324,223,268,804,4077,231,6575,2271,5417,5819,1650
2019.12.28.17,650,325,223,332,427,506,6,2469,2270,7951,8365,2768
2019.12.28.18,650,325,223,385,318,0,0,1862,2271,9301,9740,3542
2019.12.28.19,650,324,223,350,248,0,0,1757,2271,9252,10305,3542
2019.12.28.20,650,328,224,343,329,0,0,1837,2271,9165,10372,3271
2019.12.28.21,650,332,224,344,418,0,0,1931,2272,9308,9878,3130
2019.12.28.22,649,327,224,326,516,0,0,2005,2273,8977,9811,2698
2019.12.28.23,648,314,223,304,479,0,0,1931,2273,8813,8806,2603
2019.12.28.24,648,309,223,280,508,0,0,1932,2272,8646,7964,2146
