Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.01.12.01,883,362,233,229,1451,0,0,3158,2263,6749,7525,1578
2019.01.12.02,884,360,234,225,1224,0,0,2927,2263,6420,7316,1630
2019.01.12.03,885,361,233,229,865,0,0,1688,2264,7318,7218,1532
2019.01.12.04,886,365,233,228,797,0,0,2509,2264,6409,7021,1497
2019.01.12.05,885,365,233,225,741,0,0,2449,2263,6483,7112,1528
2019.01.12.06,885,368,234,232,601,0,0,2320,2264,6563,7654,1636
2019.01.12.07,885,371,233,273,550,0,0,2312,2263,6685,8434,1777
2019.01.12.08,886,360,233,235,626,316,0,2656,2263,7129,8227,1715
2019.01.12.09,885,355,231,231,651,1420,0,3773,2262,6975,8245,1484
2019.01.12.10,884,355,231,228,561,3159,0,5418,2264,6291,7460,1369
2019.01.12.11,879,356,229,233,553,4350,0,6600,2263,5340,6768,1362
2019.01.12.12,878,343,230,229,519,4759,0,6958,2263,4956,6274,1318
2019.01.12.13,882,341,231,187,512,4673,0,6826,2263,4953,5969,1241
2019.01.12.14,881,346,231,206,782,4134,0,6580,2264,4926,5955,1270
2019.01.12.15,881,355,230,228,762,3608,0,6064,2263,5320,5964,1459
2019.01.12.16,882,353,231,273,821,2183,0,4743,2262,6269,6467,1720
2019.01.12.17,883,358,230,313,700,443,0,2927,2261,7497,7897,2289
2019.01.12.18,885,356,230,363,686,26,0,2546,2262,8749,9003,2776
2019.01.12.19,884,358,229,366,727,0,0,2564,2261,8925,9173,2849
2019.01.12.20,885,355,229,367,559,0,0,2395,2260,8902,9275,2587
2019.01.12.21,884,355,229,284,461,0,0,2213,2260,8787,9346,2300
2019.01.12.22,883,353,229,250,336,0,0,2051,2261,8599,9360,1800
2019.01.12.23,884,349,229,221,293,0,0,1976,2260,8041,8973,1657
2019.01.12.24,884,349,229,221,348,0,0,2031,2261,7898,7925,1557
