Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.06.22.01,859,263,197,320,4019,0,0,5658,2260,5797,8053,1667
2020.06.22.02,855,265,198,308,3805,0,0,5431,2260,5057,8389,1241
2020.06.22.03,855,272,199,308,3551,0,0,5185,2260,4659,8633,1076
2020.06.22.04,833,275,199,308,3329,0,0,4944,2260,4583,8504,1064
2020.06.22.05,790,275,199,308,2893,0,0,4465,2260,4759,8759,1326
2020.06.22.06,806,278,198,309,2341,0,0,3932,2261,5166,9409,1701
2020.06.22.07,807,291,197,314,1888,1912,66,5475,2261,5278,9077,1456
2020.06.22.08,796,291,196,322,1458,6350,264,9677,2261,4976,7012,855
2020.06.22.09,811,284,198,323,993,9050,353,12012,2261,5052,5633,702
2020.06.22.10,805,281,198,321,528,10149,372,12654,2262,5448,4820,702
2020.06.22.11,792,284,196,322,323,10711,368,12996,2261,5337,4417,936
2020.06.22.12,776,286,196,322,203,11028,373,13184,2263,5490,4343,1217
2020.06.22.13,805,290,197,332,195,11118,374,13311,2263,6589,4075,1475
2020.06.22.14,807,290,197,335,202,11037,372,13240,2262,7856,4418,1573
2020.06.22.15,807,286,198,336,305,10951,364,13247,2261,9804,3945,1931
2020.06.22.16,803,272,197,338,595,10553,353,13111,2262,11304,4118,2143
2020.06.22.17,802,278,192,346,1150,9844,353,12965,2263,12078,4375,2714
2020.06.22.18,805,286,196,352,1370,8481,320,11810,2263,12909,5350,3261
2020.06.22.19,807,293,199,387,1911,5346,225,9168,2264,14658,6359,3576
2020.06.22.20,811,295,199,387,2308,1273,51,5324,2264,16167,7606,3927
2020.06.22.21,815,297,199,376,3001,18,0,4706,2262,15582,8181,3544
2020.06.22.22,820,297,199,333,3267,0,0,4916,2261,14169,8156,3341
2020.06.22.23,825,281,195,326,3257,0,0,4884,2261,12136,8309,2609
2020.06.22.24,828,284,196,327,3275,0,0,4910,2262,10040,8263,2143
