Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.07.23.01,989,381,228,296,3948,0,0,5842,2266,9394,8077,2785
2018.07.23.02,989,380,227,285,4056,0,0,5937,2266,8625,7311,2752
2018.07.23.03,989,381,228,285,3854,0,0,4748,2266,9745,6596,2788
2018.07.23.04,990,382,229,282,3553,0,0,5436,2266,8648,6404,2802
2018.07.23.05,986,385,229,285,3324,0,0,5209,2267,8585,6947,2816
2018.07.23.06,987,392,226,286,3065,0,0,4956,2269,9350,7295,2866
2018.07.23.07,985,406,228,359,2722,780,6,5486,2269,10293,7145,2696
2018.07.23.08,982,406,228,374,2265,4163,157,8575,2270,10004,6460,2717
2018.07.23.09,977,400,228,321,1790,7233,376,11325,2270,10127,5159,2713
2018.07.23.10,973,405,231,316,1447,8548,538,12458,2270,10534,5001,2716
2018.07.23.11,970,394,232,312,1160,9147,557,12772,2270,12315,4848,2762
2018.07.23.12,945,404,232,373,894,9529,582,12959,2270,14306,4713,2684
2018.07.23.13,941,406,231,425,756,9487,620,12866,2269,16249,4737,2791
2018.07.23.14,940,407,229,434,771,9376,606,12763,2270,18087,4769,3056
2018.07.23.15,944,406,230,436,977,9081,605,12679,2270,19971,4314,3706
2018.07.23.16,947,406,230,550,1629,8590,534,12886,2271,21086,4155,4010
2018.07.23.17,950,405,230,585,2459,7869,543,13041,2271,21784,3945,4378
2018.07.23.18,946,407,229,588,2893,6508,486,12057,2271,22356,4497,4571
2018.07.23.19,966,407,231,587,3395,3474,349,9409,2272,22989,5729,4687
2018.07.23.20,973,407,230,581,3835,589,63,6678,2272,22940,7117,4715
2018.07.23.21,976,400,227,578,3889,0,0,6070,2271,22188,7593,4570
2018.07.23.22,979,405,225,542,4046,0,0,6197,2271,20085,7563,4356
2018.07.23.23,982,388,225,436,4181,0,0,6212,2270,16525,8262,3452
2018.07.23.24,987,380,223,426,4092,0,0,6108,2269,13983,7810,3127
