Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.11.15.01,1014,168,196,130,501,0,0,1975,1118,7846,8280,1032
2020.11.15.02,1011,164,200,130,478,0,0,1941,1117,7425,8110,1000
2020.11.15.03,1009,168,201,130,548,0,0,2018,1118,6647,8422,966
2020.11.15.04,1009,169,201,130,558,0,0,2014,1118,6373,8519,953
2020.11.15.05,1007,168,201,137,739,0,0,2210,1118,6896,7880,953
2020.11.15.06,1004,166,201,137,650,0,0,2118,1118,7296,7919,1081
2020.11.15.07,1002,167,200,138,547,345,0,2329,1118,7077,8374,1181
2020.11.15.08,1003,168,201,132,525,4122,103,5979,1118,5191,6816,923
2020.11.15.09,1000,168,202,123,627,8328,287,10605,1118,3434,3492,800
2020.11.15.10,996,167,202,88,777,9334,341,11880,1119,3081,2031,786
2020.11.15.11,993,172,202,88,788,9434,359,12037,1118,2771,1738,782
2020.11.15.12,990,177,201,88,791,9437,362,12042,1118,2734,1458,847
2020.11.15.13,988,177,202,86,778,9513,354,12096,1118,2901,1468,784
2020.11.15.14,988,176,203,123,791,9551,329,12166,1117,3220,1610,807
2020.11.15.15,986,175,202,125,857,8846,283,11552,1117,4255,2258,854
2020.11.15.16,984,174,202,126,1017,5251,157,8172,1117,6442,4749,1061
2020.11.15.17,986,179,202,156,1156,694,0,3501,1116,9820,7282,1516
2020.11.15.18,990,195,202,194,1015,0,0,2577,1117,11576,8487,1636
2020.11.15.19,992,198,202,183,392,0,0,1957,1117,12588,7941,1723
2020.11.15.20,993,199,203,182,413,0,0,1935,1117,13342,6720,1588
2020.11.15.21,994,198,202,147,708,0,0,2206,1118,12324,6855,1436
2020.11.15.22,994,198,200,141,674,0,0,2171,1118,10786,7719,1180
2020.11.15.23,995,198,199,127,733,0,0,2207,1117,8849,8295,1170
2020.11.15.24,995,198,198,126,805,0,0,2284,1118,7738,8134,1048
