Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.05.24.01,941,328,204,338,3082,0,0,4855,2281,2604,8523,2668
2020.05.24.02,941,331,204,337,3092,0,0,4869,2281,2338,8280,2183
2020.05.24.03,942,328,204,336,3079,0,0,4853,2280,2048,7942,2116
2020.05.24.04,944,328,204,334,3031,0,0,4803,2280,1784,7766,2145
2020.05.24.05,945,326,203,333,2750,0,0,4516,2279,1827,7810,2192
2020.05.24.06,944,328,202,333,2050,0,0,3853,2280,1915,8205,2273
2020.05.24.07,943,334,204,345,1519,1996,68,5409,2280,1895,7034,1574
2020.05.24.08,940,333,204,346,914,5578,302,8618,2280,1843,4149,1085
2020.05.24.09,937,334,204,343,548,6959,369,9695,2281,2027,2592,906
2020.05.24.10,934,312,204,342,545,7632,371,10338,2282,1952,1754,841
2020.05.24.11,931,313,204,342,705,8192,378,11066,2282,1928,945,850
2020.05.24.12,929,310,203,344,647,8708,377,11518,2282,1941,750,896
2020.05.24.13,926,308,203,342,429,9899,376,12484,2282,2012,314,922
2020.05.24.14,924,309,203,342,389,10607,376,13150,2282,2160,439,954
2020.05.24.15,923,314,202,343,505,10826,367,13481,2282,2281,908,1231
2020.05.24.16,922,324,202,352,739,10572,329,13441,2281,2472,1928,1423
2020.05.24.17,919,332,202,354,1045,10001,230,13082,2281,3352,2593,1894
2020.05.24.18,917,329,203,354,1707,8482,213,12204,2281,3894,4152,2461
2020.05.24.19,918,331,203,354,2440,4592,121,8961,2281,4986,7018,3126
2020.05.24.20,921,330,204,354,2794,749,9,5360,2281,6505,9143,3476
2020.05.24.21,922,322,203,355,2836,0,0,4607,2280,6593,9933,3556
2020.05.24.22,927,299,203,354,2630,0,0,4376,2281,6350,9644,3578
2020.05.24.23,929,301,202,346,2583,0,0,4324,2281,5554,9381,2968
2020.05.24.24,932,305,203,345,2237,0,0,3983,2281,4540,9175,2718
