Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.08.22.01,899,336,216,291,2624,0,0,4320,2253,12777,8816,1727
2020.08.22.02,900,333,216,256,2683,0,0,4348,2253,11445,8857,1327
2020.08.22.03,903,335,217,254,2397,0,0,4091,2250,10683,9142,1181
2020.08.22.04,904,343,217,255,2247,0,0,3926,2252,10026,9178,1109
2020.08.22.05,904,345,217,256,2055,0,0,3743,2253,9819,9154,1125
2020.08.22.06,905,343,217,295,1755,0,0,3505,2254,10262,9251,931
2020.08.22.07,905,346,216,304,885,167,0,2816,2250,11081,9518,1142
2020.08.22.08,903,347,204,266,562,2162,0,4317,2245,11313,8878,769
2020.08.22.09,900,348,204,262,227,4834,25,6700,2245,10662,8263,754
2020.08.22.10,894,346,203,257,183,6291,165,8268,2245,11655,7702,579
2020.08.22.11,889,346,202,254,210,8602,257,10636,2249,12363,6684,422
2020.08.22.12,887,318,203,301,517,9400,285,11882,2251,12882,6416,814
2020.08.22.13,884,315,204,319,800,9687,170,12368,2254,14175,5846,1304
2020.08.22.14,882,318,204,320,902,8842,0,11539,2253,16397,5271,2071
2020.08.22.15,883,341,204,317,889,7528,0,10218,2248,18718,5474,2414
2020.08.22.16,884,345,204,311,1300,6519,0,9557,2249,20093,5753,2620
2020.08.22.17,888,345,204,291,2081,5821,0,9637,2249,20598,5862,2724
2020.08.22.18,891,346,204,305,2639,4273,0,8761,2248,21046,6108,3367
2020.08.22.19,892,342,204,345,2773,1440,0,6124,2247,21779,6949,3768
2020.08.22.20,898,341,204,347,3048,27,0,4864,2248,21158,7733,3524
2020.08.22.21,903,344,205,330,3435,0,0,5153,2249,19360,7997,3739
2020.08.22.22,903,344,205,321,3477,0,0,5235,2250,17258,8328,3374
2020.08.22.23,905,344,205,324,3064,0,0,4812,2251,15172,8680,2994
2020.08.22.24,907,327,205,309,3053,0,0,4776,2254,12808,8791,2638
