Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.04.30.01,832,304,196,431,3297,0,0,5060,2278,3835,5425,4557
2019.04.30.02,833,308,196,422,3049,0,0,4808,2278,3371,5192,4597
2019.04.30.03,835,307,195,385,2862,0,0,3749,2276,4219,5112,4418
2019.04.30.04,836,306,195,387,3068,0,0,4792,2277,3346,4834,4393
2019.04.30.05,835,308,195,419,2900,0,0,4657,2278,3385,5347,4435
2019.04.30.06,836,299,195,412,2658,0,0,4400,2278,4309,6190,4341
2019.04.30.07,836,298,195,425,2315,732,0,4801,2278,4944,6821,4523
2019.04.30.08,837,302,194,466,2169,4603,6,8577,2279,4035,5649,3999
2019.04.30.09,837,301,184,468,2519,7878,285,12472,2279,3064,3372,3474
2019.04.30.10,792,297,183,434,2832,8795,470,13803,2277,2569,2460,3424
2019.04.30.11,828,297,184,426,3062,9486,474,14757,2275,2480,1621,3387
2019.04.30.12,833,296,183,427,3122,9706,475,15042,2275,2381,1367,3318
2019.04.30.13,830,313,184,429,3225,10031,475,15487,2275,1947,1023,3239
2019.04.30.14,829,323,183,391,3184,10078,432,15420,2274,1844,986,3259
2019.04.30.15,829,327,184,388,3320,9872,339,15259,2275,1731,982,3461
2019.04.30.16,829,324,186,386,3582,9214,79,14600,2276,2140,1450,3429
2019.04.30.17,831,333,179,386,3511,8035,122,13397,2275,3191,1750,3432
2019.04.30.18,832,331,180,432,3353,6452,96,11676,2274,3756,3150,3662
2019.04.30.19,833,292,186,489,2835,2801,46,7482,2275,5492,5972,4258
2019.04.30.20,832,286,188,532,2447,245,0,4530,2276,7326,7707,4798
2019.04.30.21,833,300,189,534,2183,0,0,4039,2277,7941,8117,4874
2019.04.30.22,835,320,189,533,2078,0,0,3955,2276,7151,7881,4855
2019.04.30.23,835,323,189,481,1994,0,0,3822,2276,6582,6554,4981
2019.04.30.24,836,321,189,475,2268,0,0,4089,2277,5813,5595,4684
