Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.05.16.01,877,280,214,517,2479,0,0,4367,2275,3898,6733,4352
2019.05.16.02,878,280,215,511,2140,0,0,4024,2273,3586,6735,4147
2019.05.16.03,878,280,215,512,2090,0,0,3097,2272,4229,6545,4077
2019.05.16.04,879,282,215,494,2193,0,0,4063,2271,3049,6600,4088
2019.05.16.05,879,285,216,510,2008,0,0,3898,2271,3206,6865,4154
2019.05.16.06,874,285,215,521,1889,0,0,3784,2272,3940,7150,4521
2019.05.16.07,854,284,212,549,1880,329,0,4108,2272,4954,7486,4504
2019.05.16.08,852,285,192,552,2244,2267,0,6392,2272,4770,6664,4281
2019.05.16.09,853,289,188,536,2637,4861,0,9364,2273,4046,5052,3712
2019.05.16.10,853,284,188,529,3398,6125,18,11395,2274,3417,4154,3496
2019.05.16.11,852,280,187,503,4554,7066,22,13464,2273,2919,2961,3274
2019.05.16.12,852,280,189,460,5062,7343,19,14205,2274,2608,2374,3223
2019.05.16.13,853,282,189,452,5029,7811,16,14632,2273,2559,1291,3269
2019.05.16.14,877,284,182,483,4855,7669,38,14388,2272,2474,1355,3227
2019.05.16.15,879,284,191,492,4734,6897,73,13550,2273,2474,1474,3273
2019.05.16.16,877,289,202,490,4565,6531,79,13033,2273,2684,1469,3284
2019.05.16.17,876,297,213,488,4412,5990,104,12380,2272,3527,1652,3357
2019.05.16.18,876,296,214,547,4476,5288,102,11799,2273,3692,2400,3627
2019.05.16.19,877,296,216,588,4046,2673,71,8767,2274,4446,4690,4301
2019.05.16.20,878,295,219,608,3445,333,0,5778,2276,6300,6349,4627
2019.05.16.21,878,286,219,614,3176,0,0,5173,2276,7574,6156,4967
2019.05.16.22,879,290,217,613,3345,0,0,5344,2277,5828,7173,4810
2019.05.16.23,880,285,211,537,3207,0,0,5120,2275,5071,6830,4445
2019.05.16.24,881,282,214,505,3235,0,0,5117,2273,4237,6625,4297
