Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.02.28.01,970,350,219,142,1986,0,0,3649,1148,7852,6856,930
2021.02.28.02,972,350,218,144,2037,0,0,3665,1148,7971,6485,627
2021.02.28.03,971,349,218,144,2165,0,0,3810,1147,7918,6394,426
2021.02.28.04,970,350,218,145,2165,0,0,3801,1147,7858,6315,422
2021.02.28.05,971,348,219,145,2153,0,0,3802,1147,7881,6377,461
2021.02.28.06,964,348,219,145,2015,0,0,3650,1147,8066,6625,556
2021.02.28.07,932,342,215,145,2001,512,0,4049,1148,8211,6410,787
2021.02.28.08,927,346,211,141,1902,4871,143,8255,1148,5262,5003,578
2021.02.28.09,914,348,211,104,2168,9151,298,13048,1148,2617,1970,476
2021.02.28.10,892,346,213,100,2269,10136,345,14296,1148,1514,927,297
2021.02.28.11,877,337,215,99,1958,10010,334,13889,1148,1616,360,193
2021.02.28.12,877,336,216,100,1688,9512,361,13098,1148,1792,240,237
2021.02.28.13,878,337,219,100,1588,9221,364,12728,1148,1906,187,274
2021.02.28.14,879,339,219,99,1389,8957,361,12254,1147,2072,453,283
2021.02.28.15,877,337,219,101,1353,9570,346,12754,1146,2263,499,251
2021.02.28.16,892,344,218,100,1344,10147,315,13391,1146,3068,286,352
2021.02.28.17,897,344,217,145,1415,6110,194,9644,1146,5025,3036,863
2021.02.28.18,919,348,218,155,1206,834,0,3840,1146,8558,6714,2238
2021.02.28.19,920,350,216,166,1121,22,0,2800,1146,10485,7629,2555
2021.02.28.20,924,355,217,166,1165,0,0,2809,1146,10731,7354,2409
2021.02.28.21,923,329,217,163,1181,0,0,2778,1146,10305,7517,2078
2021.02.28.22,926,322,217,155,1069,0,0,2660,1146,9992,7424,1851
2021.02.28.23,961,315,217,142,923,0,0,2526,1147,9797,7108,1219
2021.02.28.24,965,314,217,136,731,0,0,2329,1147,9445,6679,955
