Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.10.22.01,972,337,226,247,356,0,0,2098,1136,10031,7199,1627
2019.10.22.02,972,336,227,248,334,0,0,2076,1135,9689,6759,1558
2019.10.22.03,974,335,228,246,409,0,0,2151,1133,9412,6377,1508
2019.10.22.04,974,336,227,247,571,0,0,2315,1135,9046,6261,1572
2019.10.22.05,975,340,227,247,910,0,0,2657,1136,9030,6202,1657
2019.10.22.06,975,342,226,244,916,0,0,2660,1136,9615,6329,2185
2019.10.22.07,977,349,225,248,702,0,0,2461,1136,10311,7764,2593
2019.10.22.08,977,359,221,269,714,1116,1,3656,1135,10484,7666,2511
2019.10.22.09,974,363,219,251,717,5407,216,8146,1135,8301,6088,1748
2019.10.22.10,972,370,216,234,730,8224,415,11161,1134,7060,4722,1362
2019.10.22.11,969,380,212,233,678,9023,464,11959,1134,7064,4568,1394
2019.10.22.12,965,382,210,233,672,9104,460,12026,1135,7463,4700,1354
2019.10.22.13,961,381,214,229,624,8870,394,11673,1135,8178,5141,1379
2019.10.22.14,958,382,217,211,484,8509,316,11077,1133,10068,5046,1473
2019.10.22.15,957,381,217,213,454,8755,340,11317,1132,10404,5772,1529
2019.10.22.16,957,381,219,221,501,8659,405,11341,1132,11142,5917,2014
2019.10.22.17,960,383,218,248,476,6330,292,8907,1132,13971,5894,2545
2019.10.22.18,956,381,219,286,586,1922,64,4413,1134,16746,7309,3008
2019.10.22.19,962,381,221,289,498,24,0,2374,1133,18954,6366,3425
2019.10.22.20,964,382,224,288,1041,0,0,2856,1132,16513,7964,3143
2019.10.22.21,971,381,225,288,999,0,0,2822,1133,15168,8248,2815
2019.10.22.22,972,368,225,271,936,0,0,2729,1134,13394,8716,2459
2019.10.22.23,971,346,224,269,971,0,0,2739,1135,11867,7990,2263
2019.10.22.24,969,338,225,268,968,0,0,2725,1135,10034,7984,2003
