Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.17.01,989,340,241,370,3009,0,0,4949,2277,4075,7884,2884
2018.06.17.02,988,340,242,370,2633,0,0,4573,2277,3386,8085,2910
2018.06.17.03,991,337,242,365,2321,0,0,3265,2276,3955,8250,2837
2018.06.17.04,994,339,241,369,2475,0,0,4418,2275,2492,8186,2788
2018.06.17.05,996,345,242,365,2666,0,0,4614,2274,2459,8107,2576
2018.06.17.06,996,367,241,365,2752,16,0,4737,2275,2076,8409,2669
2018.06.17.07,998,384,241,363,2535,1523,47,6091,2274,1701,7383,2608
2018.06.17.08,995,385,239,335,2122,4842,305,9223,2273,1442,5342,2464
2018.06.17.09,993,384,238,337,2005,6646,507,11110,2273,1201,4216,2450
2018.06.17.10,990,385,239,336,2040,7535,579,12104,2272,946,3811,2373
2018.06.17.11,988,385,239,343,2370,8587,596,13508,2273,879,2498,2375
2018.06.17.12,986,385,238,339,2719,8980,583,14230,2273,844,1489,2283
2018.06.17.13,969,384,237,333,2801,8849,564,14137,2275,895,1144,2348
2018.06.17.14,967,374,237,331,2923,8770,563,14165,2275,916,904,2307
2018.06.17.15,967,366,237,330,3289,8516,501,14206,2274,942,817,2395
2018.06.17.16,966,365,237,365,3337,8980,375,14625,2273,1132,653,2450
2018.06.17.17,978,365,237,378,3463,8432,362,14215,2274,1641,1317,2560
2018.06.17.18,979,364,237,375,3856,7139,330,13280,2275,2186,2478,2678
2018.06.17.19,981,363,238,467,3827,4280,222,10378,2275,3275,4988,3168
2018.06.17.20,984,371,238,565,3858,1033,34,7083,2275,3960,8187,3552
2018.06.17.21,972,373,239,592,4017,9,0,6202,2272,4363,9525,3587
2018.06.17.22,951,370,239,555,3806,0,0,5921,2272,4471,9666,3545
2018.06.17.23,963,353,238,447,3901,0,0,5902,2272,3884,9139,3188
2018.06.17.24,990,342,238,370,3360,0,0,5300,2273,3923,8280,2953
