Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.08.01,491,311,208,289,246,0,0,1505,1112,10248,6766,1534
2019.11.08.02,491,309,212,297,228,0,0,1496,1110,9680,6765,1304
2019.11.08.03,491,311,212,298,263,0,0,1535,1111,9393,6601,1243
2019.11.08.04,491,311,213,300,298,0,0,1570,1111,9438,6354,1325
2019.11.08.05,491,313,212,299,328,0,0,1600,1111,9801,6254,1572
2019.11.08.06,491,313,212,309,321,0,0,1601,1113,10465,6746,1886
2019.11.08.07,491,320,212,329,331,464,0,2148,1113,10779,7443,2246
2019.11.08.08,491,322,212,330,415,4003,125,5898,1112,9627,6302,1764
2019.11.08.09,490,324,212,267,458,7574,354,9678,1111,7781,5144,1036
2019.11.08.10,489,323,212,238,527,8395,437,10620,1111,7833,4757,500
2019.11.08.11,488,324,212,238,533,8307,436,10538,1111,7788,4865,395
2019.11.08.12,487,319,202,249,663,8416,426,10763,1112,7707,4839,374
2019.11.08.13,486,319,212,250,641,8462,413,10782,1113,8145,4871,356
2019.11.08.14,485,320,214,269,538,8345,406,10577,1113,8524,5110,626
2019.11.08.15,486,321,214,261,398,7719,366,9764,1113,8780,5549,1303
2019.11.08.16,486,324,214,269,497,4587,246,6623,1112,10822,6508,2215
2019.11.08.17,489,326,213,301,523,681,10,2543,1112,13564,7925,2796
2019.11.08.18,491,324,217,309,554,0,0,1858,1112,13707,9420,2959
2019.11.08.19,491,324,225,310,668,0,0,1982,1112,13293,9126,2979
2019.11.08.20,490,323,224,311,719,0,0,2032,1111,12992,8642,2762
2019.11.08.21,491,324,224,298,668,0,0,1968,1112,12392,8637,2577
2019.11.08.22,491,324,225,306,630,0,0,1938,1114,11931,8355,2312
2019.11.08.23,491,315,225,286,639,0,0,1918,1115,10887,7960,2180
2019.11.08.24,516,312,225,275,579,0,0,1869,1114,10132,7271,2102
