Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.06.30.01,900,387,220,489,3143,0,0,5139,2273,4971,6392,4352
2019.06.30.02,901,387,221,480,3415,0,0,5404,2275,4095,5922,4188
2019.06.30.03,902,385,221,481,2945,0,0,4032,2275,5064,5487,4176
2019.06.30.04,902,385,221,479,2802,0,0,4789,2272,3933,5422,4035
2019.06.30.05,901,386,221,480,2878,0,0,4866,2272,3559,5417,4111
2019.06.30.06,901,385,221,517,2829,0,0,4853,2272,3673,5522,4178
2019.06.30.07,899,386,221,569,2498,1119,0,5692,2273,3336,5205,3997
2019.06.30.08,863,387,221,532,2051,4213,0,8267,2273,2671,4220,3399
2019.06.30.09,862,387,221,446,1866,6997,75,10854,2272,2227,2386,3336
2019.06.30.10,862,381,217,441,1563,8432,130,12026,2271,2124,1685,3337
2019.06.30.11,862,374,213,440,1325,9588,138,12940,2270,2215,1262,3331
2019.06.30.12,862,369,217,442,1378,10095,146,13509,2272,2059,1649,3280
2019.06.30.13,860,370,220,449,1466,9940,292,13597,2273,2278,2080,3316
2019.06.30.14,858,369,219,480,1839,10420,405,14590,2273,2607,1302,3509
2019.06.30.15,861,370,219,493,2275,10439,518,15175,2269,3498,822,3644
2019.06.30.16,870,370,219,532,2600,9987,524,15102,2269,3893,1761,3797
2019.06.30.17,855,378,219,539,2851,9338,513,14693,2270,4981,2118,4087
2019.06.30.18,855,382,220,542,3252,7907,468,13626,2272,6084,3101,4483
2019.06.30.19,869,390,220,582,3607,5111,344,11123,2272,7221,5241,4586
2019.06.30.20,891,389,221,590,3748,1281,84,7204,2273,8950,6873,4964
2019.06.30.21,892,390,221,588,3656,4,1,5752,2273,9349,7561,5038
2019.06.30.22,896,393,219,584,3814,0,1,5907,2273,8415,7595,4884
2019.06.30.23,901,391,217,530,3917,0,0,5956,2273,7432,6705,4468
2019.06.30.24,902,393,219,498,4216,0,0,6228,2273,5512,6348,4243
