Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.10.24.01,933,348,230,151,1396,0,0,3058,2263,8246,6257,2102
2018.10.24.02,934,347,229,149,1102,0,0,2761,2262,7653,6392,2011
2018.10.24.03,935,348,229,112,1030,0,0,1719,2263,8447,6199,1932
2018.10.24.04,935,347,229,114,1245,0,0,2870,2263,7381,5889,1927
2018.10.24.05,934,354,227,149,2046,0,0,3710,2259,7364,5538,1900
2018.10.24.06,933,360,227,151,2149,0,0,3820,2261,8465,5538,2097
2018.10.24.07,932,371,227,189,1504,0,0,3223,2263,10285,6281,2546
2018.10.24.08,928,373,221,199,1077,749,0,3547,2264,10965,6550,2642
2018.10.24.09,920,372,220,188,673,4886,107,7366,2263,9434,4889,1988
2018.10.24.10,916,373,219,159,502,7462,423,10054,2263,7610,3577,1974
2018.10.24.11,913,374,216,141,285,8415,478,10822,2258,7538,2648,1962
2018.10.24.12,907,363,216,139,192,8670,478,10965,2255,7518,2541,1929
2018.10.24.13,905,369,216,140,165,8551,435,10781,2255,7618,2808,1920
2018.10.24.14,900,371,219,139,155,8558,471,10813,2256,8082,2911,1958
2018.10.24.15,900,375,217,139,168,8523,476,10798,2254,8458,3120,2025
2018.10.24.16,898,367,219,174,293,7984,456,10391,2254,8954,3800,2062
2018.10.24.17,900,369,220,183,659,5645,347,8323,2255,10950,4491,2171
2018.10.24.18,900,368,220,200,1232,1503,78,4501,2256,13244,6073,2867
2018.10.24.19,901,367,226,200,2031,177,0,3902,2259,14124,6797,2894
2018.10.24.20,902,366,231,200,2639,162,0,4500,2263,13549,6861,2790
2018.10.24.21,905,361,231,193,2498,14,0,4202,2264,13240,6594,2513
2018.10.24.22,909,350,232,194,2598,0,0,4283,2263,11669,6693,2290
2018.10.24.23,913,342,228,195,2533,0,0,4211,2263,10347,6396,1941
2018.10.24.24,913,307,227,192,2147,0,0,3786,2259,9245,6269,1734
